,group
14,0
23,0
87,0
90,0
111,0
117,0
123,0
148,0
253,0
309,0
327,0
333,0
341,0
383,0
388,0
390,0
394,0
412,0
448,0
481,0
492,0
493,0
496,0
503,0
536,0
540,0
572,0
587,0
594,0
614,0
626,0
633,0
659,0
724,0
729,0
738,0
743,0
749,0
754,0
770,0
791,0
799,0
830,0
885,0
886,0
900,0
906,0
916,0
921,0
925,0
928,0
932,0
936,0
947,0
959,0
972,0
973,0
976,0
1015,0
1020,0
1040,0
1048,0
1061,0
1069,0
1088,0
1100,0
1117,0
1118,0
1125,0
1175,0
1183,0
1192,0
1196,0
1212,0
1225,0
1248,0
1260,0
1276,0
1356,0
1357,0
1410,0
1422,0
1476,0
1481,0
1504,0
1584,0
1604,0
1609,0
1624,0
1661,0
1671,0
1685,0
1687,0
1704,0
1705,0
1714,0
1721,0
1744,0
1764,0
1770,0
1839,0
1882,0
1923,0
1927,0
1939,0
1997,0
2005,0
2024,0
2029,0
2057,0
2081,0
2086,0
2087,0
2173,0
2177,0
2187,0
2239,0
2277,0
2279,0
2307,0
2334,0
2356,0
2370,0
2376,0
2410,0
2411,0
2418,0
2425,0
2432,0
2444,0
2455,0
2456,0
2463,0
2511,0
2533,0
2577,0
2588,0
2591,0
2602,0
2628,0
2641,0
2645,0
2660,0
2676,0
2707,0
2734,0
2750,0
2753,0
2761,0
2768,0
2779,0
2787,0
2811,0
2868,0
2905,0
2906,0
2909,0
2926,0
2939,0
2956,0
2969,0
3000,0
3005,0
3009,0
3015,0
3018,0
3035,0
3040,0
3041,0
3043,0
3050,0
3056,0
3059,0
3074,0
3081,0
3105,0
3121,0
3147,0
3155,0
3157,0
3178,0
3198,0
3208,0
3210,0
3231,0
3234,0
3236,0
3243,0
3249,0
3252,0
3256,0
3257,0
3270,0
3288,0
3295,0
3309,0
3319,0
3323,0
3325,0
3340,0
3359,0
3364,0
3366,0
3370,0
3372,0
3386,0
3391,0
3403,0
3412,0
3428,0
3459,0
3462,0
3466,0
3470,0
3481,0
3517,0
3521,0
3529,0
3539,0
3543,0
3567,0
3573,0
3574,0
3580,0
3582,0
3589,0
3592,0
3595,0
3596,0
3600,0
3603,0
3605,0
3616,0
3621,0
3640,0
3662,0
3666,0
3684,0
3691,0
3700,0
3708,0
3712,0
3720,0
3739,0
3746,0
3799,0
3800,0
3825,0
3843,0
3857,0
3867,0
3872,0
3875,0
3888,0
3904,0
3907,0
3920,0
3922,0
3926,0
3927,0
3937,0
3939,0
3942,0
3944,0
3956,0
3958,0
3970,0
3983,0
3984,0
3991,0
3992,0
4004,0
4007,0
4015,0
4024,0
4027,0
4031,0
4032,0
4036,0
4038,0
4056,0
4059,0
4068,0
4073,0
4090,0
4098,0
4103,0
4104,0
4123,0
4138,0
4142,0
4152,0
4157,0
4170,0
4171,0
4172,0
4184,0
4202,0
4218,0
4231,0
4240,0
4250,0
4258,0
4262,0
4285,0
4300,0
4316,0
4317,0
4322,0
4339,0
4360,0
4362,0
4372,0
4382,0
4385,0
4400,0
4407,0
4448,0
4467,0
4471,0
4475,0
4498,0
4500,0
4504,0
4512,0
4517,0
4549,0
4550,0
4570,0
4585,0
4594,0
4599,0
4602,0
4605,0
4606,0
4610,0
4612,0
4622,0
4625,0
4639,0
4640,0
4648,0
4653,0
4656,0
4660,0
4666,0
4672,0
4674,0
4677,0
4681,0
4683,0
4686,0
4697,0
4705,0
4710,0
4716,0
4717,0
4723,0
4729,0
4730,0
4737,0
4752,0
4756,0
4760,0
4767,0
4784,0
4785,0
4795,0
4816,0
4835,0
4845,0
4848,0
4862,0
4876,0
4884,0
4893,0
4904,0
4920,0
4921,0
4927,0
4935,0
4938,0
4940,0
4945,0
4974,0
4978,0
4987,0
4994,0
4996,0
4998,0
5003,0
5005,0
5008,0
5009,0
5018,0
5020,0
5026,0
5036,0
5038,0
5042,0
5047,0
5050,0
5058,0
5075,0
5080,0
5084,0
5086,0
5088,0
5092,0
5096,0
5099,0
5103,0
5104,0
5108,0
5113,0
5115,0
5118,0
5125,0
5127,0
5142,0
5143,0
5171,0
5181,0
5184,0
5205,0
5235,0
5240,0
5245,0
5269,0
5273,0
5283,0
5295,0
5307,0
5308,0
5310,0
5311,0
5326,0
5337,0
5351,0
5362,0
5369,0
5377,0
5380,0
5381,0
5392,0
5409,0
5417,0
5432,0
5452,0
5483,0
5496,0
5516,0
5536,0
5567,0
5582,0
5590,0
5599,0
5607,0
5621,0
5645,0
5691,0
5696,0
5708,0
5711,0
5718,0
5720,0
5729,0
5753,0
5755,0
5756,0
5759,0
5763,0
5767,0
5768,0
5806,0
5807,0
5808,0
5809,0
5825,0
5832,0
5838,0
5846,0
5848,0
5878,0
5888,0
5932,0
5948,0
5950,0
5959,0
5960,0
5965,0
5974,0
5977,0
5989,0
5993,0
6001,0
6004,0
6012,0
6017,0
6034,0
6041,0
6054,0
6057,0
6074,0
6076,0
6094,0
6106,0
6108,0
6128,0
6134,0
6140,0
6153,0
6154,0
6172,0
6174,0
6190,0
6192,0
6201,0
6205,0
6218,0
6221,0
6227,0
6231,0
6234,0
6244,0
6256,0
6261,0
6271,0
6275,0
6293,0
6296,0
6299,0
6301,0
6305,0
6310,0
6312,0
6316,0
6317,0
6319,0
6320,0
6322,0
6323,0
6325,0
6326,0
6330,0
6372,0
6387,0
6410,0
6411,0
6417,0
6435,0
6455,0
6487,0
6491,0
6504,0
6513,0
6514,0
6523,0
6527,0
6531,0
6536,0
6539,0
6543,0
6553,0
6557,0
6569,0
6586,0
6592,0
6602,0
6608,0
6615,0
6617,0
6642,0
6644,0
6645,0
6650,0
6678,0
6679,0
6684,0
6724,0
6726,0
6756,0
6768,0
6777,0
6797,0
6812,0
6816,0
6820,0
6835,0
6840,0
6854,0
6877,0
6891,0
6909,0
6910,0
6916,0
6922,0
6929,0
6944,0
6946,0
6956,0
6967,0
6988,0
6991,0
6992,0
6993,0
6995,0
6997,0
6999,0
7002,0
7004,0
7006,0
7007,0
7009,0
7011,0
7028,0
7038,0
7057,0
7061,0
7064,0
7081,0
7083,0
7086,0
7103,0
7148,0
7155,0
7156,0
7177,0
7211,0
7228,0
7236,0
7243,0
7250,0
7252,0
7260,0
7264,0
7270,0
7275,0
7286,0
7290,0
7291,0
7307,0
7310,0
7321,0
7326,0
7327,0
7329,0
7347,0
7353,0
7355,0
7356,0
7358,0
7360,0
7361,0
7363,0
7366,0
7369,0
7374,0
7387,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7401,0
7405,0
7408,0
7410,0
7436,0
7445,0
7449,0
7455,0
7480,0
7514,0
7534,0
7535,0
7564,0
7568,0
7570,0
7576,0
7594,0
7630,0
7647,0
7648,0
7650,0
7651,0
7654,0
7661,0
7662,0
7675,0
7677,0
7701,0
7705,0
7711,0
7716,0
7729,0
7737,0
7748,0
7760,0
7767,0
7768,0
7775,0
7776,0
7777,0
7788,0
7790,0
7801,0
7815,0
7823,0
7827,0
7831,0
7833,0
7855,0
7856,0
7859,0
7870,0
7872,0
7874,0
7887,0
7902,0
7906,0
7913,0
7918,0
7930,0
7934,0
7936,0
7942,0
7950,0
7956,0
7960,0
7962,0
7963,0
7965,0
7973,0
7987,0
7991,0
7998,0
7999,0
8000,0
8022,0
8030,0
8031,0
8032,0
8035,0
8038,0
8045,0
8047,0
8051,0
8061,0
8092,0
8106,0
8107,0
8109,0
8114,0
8117,0
8118,0
8119,0
8123,0
8130,0
8131,0
8132,0
8133,0
8140,0
8151,0
8152,0
8153,0
8158,0
8163,0
8167,0
8170,0
8173,0
8185,0
8186,0
8200,0
8204,0
8207,0
8210,0
8213,0
8216,0
8218,0
8236,0
8239,0
8241,0
8259,0
8260,0
8267,0
8272,0
8273,0
8286,0
8295,0
8308,0
8314,0
8316,0
8323,0
8328,0
8330,0
8334,0
8336,0
8339,0
8348,0
8351,0
8355,0
8359,0
8360,0
8371,0
8377,0
8383,0
8395,0
8398,0
8405,0
8411,0
8431,0
8437,0
8445,0
8452,0
8453,0
8454,0
8455,0
8477,0
8491,0
8498,0
8520,0
8529,0
8530,0
8538,0
8554,0
8561,0
8567,0
8574,0
8575,0
8579,0
8585,0
8610,0
8611,0
8613,0
8614,0
8615,0
8618,0
8620,0
8621,0
8630,0
8631,0
8632,0
8633,0
8637,0
8639,0
8640,0
8647,0
8649,0
8651,0
8652,0
8653,0
8662,0
8672,0
8674,0
8676,0
8678,0
8697,0
8698,0
8699,0
8723,0
8729,0
8734,0
8735,0
8740,0
8745,0
8746,0
8750,0
8760,0
8770,0
8775,0
8779,0
8791,0
8794,0
8795,0
8796,0
8797,0
8806,0
8815,0
8819,0
8856,0
8871,0
8877,0
8881,0
8883,0
8885,0
8894,0
8897,0
8927,0
8930,0
8941,0
8944,0
8947,0
8966,0
8969,0
8976,0
8983,0
8984,0
8985,0
8987,0
8991,0
9003,0
9006,0
9009,0
9011,0
9028,0
9048,0
9054,0
9055,0
9067,0
9069,0
9071,0
9073,0
9079,0
9082,0
9092,0
9095,0
9099,0
9103,0
9107,0
9112,0
9115,0
9117,0
9120,0
9122,0
9130,0
9138,0
9140,0
9148,0
9161,0
9165,0
9173,0
9189,0
9191,0
9192,0
9195,0
9197,0
9199,0
9201,0
9206,0
9207,0
9211,0
9225,0
9235,0
9238,0
9239,0
9242,0
9244,0
9246,0
9252,0
9253,0
9256,0
9259,0
9266,0
9268,0
9271,0
9275,0
9286,0
9289,0
9292,0
9293,0
9295,0
9297,0
9304,0
9309,0
9313,0
9321,0
9323,0
9325,0
9330,0
9333,0
9335,0
9339,0
9362,0
9368,0
9371,0
9373,0
9394,0
9403,0
9409,0
9413,0
9418,0
9430,0
9433,0
9434,0
9442,0
9451,0
9461,0
9468,0
9469,0
9472,0
9473,0
9474,0
9475,0
9476,0
9479,0
9481,0
9485,0
9490,0
9493,0
9496,0
9509,0
9513,0
9515,0
9518,0
9519,0
9520,0
9522,0
9523,0
9525,0
9527,0
9532,0
9535,0
9540,0
9542,0
9547,0
9552,0
9556,0
9566,0
9577,0
9581,0
9583,0
9594,0
9597,0
9598,0
9604,0
9608,0
9610,0
9615,0
9619,0
9621,0
9622,0
9647,0
9660,0
9662,0
9666,0
9678,0
9684,0
9685,0
9705,0
9707,0
9746,0
9747,0
9748,0
9759,0
9762,0
9776,0
9777,0
9795,0
9798,0
9800,0
9802,0
9837,0
9838,0
9848,0
9867,0
9878,0
9886,0
9891,0
9901,0
9908,0
9910,0
9912,0
9922,0
9935,0
9937,0
9944,0
9952,0
9961,0
9964,0
9967,0
9974,0
9977,0
9981,0
9989,0
10004,0
10007,0
10013,0
10020,0
10025,0
10027,0
10036,0
10065,0
10092,0
10120,0
10137,0
10138,0
10142,0
10161,0
10162,0
10167,0
10177,0
10179,0
10188,0
10190,0
10217,0
10220,0
10233,0
10243,0
10244,0
10252,0
10265,0
10278,0
10299,0
10302,0
10304,0
10306,0
10308,0
10324,0
10340,0
10345,0
10347,0
10349,0
10353,0
10367,0
10377,0
10379,0
10388,0
10393,0
10396,0
10397,0
10400,0
10404,0
10412,0
10419,0
10420,0
10432,0
10446,0
10457,0
10462,0
10469,0
10472,0
10479,0
10484,0
10497,0
10509,0
10510,0
10533,0
10534,0
10560,0
10571,0
10579,0
10592,0
10593,0
10601,0
10603,0
10623,0
10637,0
10648,0
10649,0
10667,0
10668,0
10669,0
10671,0
10678,0
10689,0
10692,0
10694,0
10698,0
10708,0
10712,0
10717,0
10727,0
10728,0
10733,0
10736,0
10745,0
10749,0
10759,0
10762,0
10765,0
10768,0
10781,0
10788,0
10806,0
10815,0
10849,0
10909,0
10910,0
10911,0
10917,0
10920,0
10921,0
10934,0
10942,0
10952,0
10977,0
10979,0
10982,0
10983,0
11002,0
11004,0
11020,0
11025,0
11026,0
11028,0
11029,0
11043,0
11048,0
11060,0
11062,0
11065,0
11067,0
11072,0
11074,0
11079,0
11082,0
11092,0
11094,0
11098,0
11100,0
11102,0
11107,0
11115,0
11116,0
11123,0
11126,0
11131,0
11141,0
11149,0
11154,0
11155,0
11158,0
11171,0
11179,0
11182,0
11184,0
11198,0
11209,0
11210,0
11212,0
11213,0
11220,0
11235,0
11252,0
11281,0
11284,0
11288,0
11290,0
11294,0
11308,0
11311,0
11314,0
11319,0
11321,0
11326,0
11328,0
11335,0
11340,0
11353,0
11370,0
11372,0
11376,0
11377,0
11384,0
11386,0
11393,0
11395,0
11400,0
11406,0
11413,0
11414,0
11421,0
11426,0
11428,0
11429,0
11431,0
11433,0
11437,0
11441,0
11443,0
11444,0
11445,0
11456,0
11472,0
11479,0
11480,0
11481,0
11485,0
11486,0
11487,0
11489,0
11494,0
11499,0
11500,0
11504,0
11511,0
11521,0
11528,0
11529,0
11533,0
11561,0
11588,0
11592,0
11596,0
11598,0
11600,0
11603,0
11610,0
11617,0
11626,0
11628,0
11634,0
11641,0
11642,0
11643,0
11662,0
11681,0
11683,0
11684,0
11701,0
11713,0
11717,0
11722,0
11726,0
11727,0
11730,0
11735,0
11751,0
11753,0
11774,0
11788,0
11806,0
11826,0
11828,0
11837,0
11843,0
11852,0
11855,0
11858,0
11859,0
11871,0
11879,0
11887,0
11900,0
11913,0
11921,0
11931,0
11944,0
11950,0
11952,0
11954,0
11958,0
11962,0
11963,0
11968,0
11992,0
11997,0
12001,0
12003,0
12005,0
12007,0
12009,0
12011,0
12015,0
12039,0
12045,0
12047,0
12056,0
12064,0
12071,0
12072,0
12075,0
12085,0
12093,0
12096,0
12097,0
12101,0
12103,0
12105,0
12109,0
12110,0
12117,0
12118,0
12120,0
12124,0
12129,0
12136,0
12138,0
12146,0
12165,0
12174,0
12191,0
12195,0
12201,0
12202,0
12205,0
12214,0
12222,0
12229,0
12241,0
12245,0
12247,0
12251,0
12252,0
12260,0
12265,0
