,group
0,7
8,7
16,7
31,7
39,7
80,7
101,7
196,7
198,7
216,7
222,7
282,7
332,7
369,7
387,7
439,7
479,7
486,7
506,7
559,7
728,7
817,7
859,7
872,7
873,7
878,7
914,7
995,7
1060,7
1112,7
1148,7
1159,7
1161,7
1164,7
1170,7
1211,7
1218,7
1223,7
1229,7
1234,7
1239,7
1250,7
1258,7
1263,7
1283,7
1308,7
1411,7
1430,7
1443,7
1474,7
1487,7
1497,7
1515,7
1519,7
1522,7
1526,7
1532,7
1540,7
1542,7
1545,7
1590,7
1593,7
1614,7
1619,7
1626,7
1627,7
1645,7
1691,7
1710,7
1718,7
1737,7
1743,7
1774,7
1791,7
1805,7
1832,7
1850,7
1862,7
1863,7
1909,7
1969,7
2062,7
2065,7
2125,7
2129,7
2148,7
2166,7
2290,7
2398,7
2449,7
2450,7
2476,7
2478,7
2479,7
2481,7
2482,7
2483,7
2485,7
2486,7
2513,7
2516,7
2574,7
2657,7
2694,7
2705,7
2708,7
2710,7
2741,7
2836,7
2853,7
2866,7
2871,7
2886,7
2900,7
2904,7
2907,7
2917,7
2993,7
2996,7
2998,7
3010,7
3019,7
3028,7
3031,7
3032,7
3038,7
3047,7
3054,7
3057,7
3063,7
3067,7
3072,7
3084,7
3086,7
3099,7
3212,7
3220,7
3224,7
3235,7
3266,7
3284,7
3300,7
3360,7
3394,7
3423,7
3451,7
3491,7
3494,7
3559,7
3568,7
3576,7
3581,7
3677,7
3698,7
3796,7
3869,7
3883,7
3912,7
3913,7
3929,7
3962,7
3963,7
4016,7
4060,7
4069,7
4112,7
4124,7
4343,7
4430,7
4542,7
4555,7
4633,7
4663,7
4665,7
4761,7
4782,7
4788,7
4824,7
4851,7
4906,7
4944,7
4952,7
5039,7
5139,7
5141,7
5146,7
5147,7
5160,7
5161,7
5209,7
5228,7
5231,7
5262,7
5270,7
5318,7
5331,7
5378,7
5395,7
5470,7
5531,7
5537,7
5544,7
5556,7
5570,7
5574,7
5584,7
5649,7
5668,7
5709,7
5719,7
5737,7
5791,7
5821,7
5823,7
5826,7
5855,7
5856,7
5860,7
5865,7
5900,7
5912,7
5913,7
5914,7
5915,7
6042,7
6071,7
6079,7
6092,7
6102,7
6113,7
6132,7
6148,7
6209,7
6223,7
6250,7
6302,7
6327,7
6328,7
6333,7
6363,7
6367,7
6371,7
6445,7
6475,7
6492,7
6508,7
6597,7
6635,7
6663,7
6692,7
6702,7
6714,7
6719,7
6762,7
6772,7
6821,7
6843,7
6860,7
6930,7
6966,7
6968,7
7075,7
7198,7
7343,7
7399,7
7406,7
7422,7
7424,7
7504,7
7515,7
7516,7
7539,7
7580,7
7586,7
7596,7
7635,7
7636,7
7639,7
7742,7
7819,7
7862,7
7958,7
8063,7
8067,7
8077,7
8079,7
8081,7
8084,7
8138,7
8231,7
8246,7
8269,7
8333,7
8449,7
8460,7
8478,7
8505,7
8570,7
8581,7
8660,7
8686,7
8822,7
8831,7
8833,7
8868,7
8882,7
8886,7
8896,7
8931,7
8936,7
8939,7
8973,7
8980,7
9020,7
9035,7
9062,7
9100,7
9104,7
9128,7
9175,7
9187,7
9194,7
9226,7
9229,7
9331,7
9457,7
9466,7
9507,7
9564,7
9627,7
9636,7
9639,7
9640,7
9644,7
9709,7
9710,7
9782,7
9786,7
9789,7
9855,7
9882,7
9898,7
9947,7
10009,7
10058,7
10074,7
10136,7
10144,7
10213,7
10214,7
10223,7
10230,7
10232,7
10293,7
10348,7
10416,7
10437,7
10502,7
10507,7
10542,7
10650,7
10655,7
10676,7
10695,7
10699,7
10702,7
10706,7
10729,7
10784,7
10785,7
10805,7
10821,7
10822,7
10840,7
10897,7
10915,7
10948,7
10976,7
11001,7
11006,7
11031,7
11055,7
11066,7
11073,7
11087,7
11142,7
11193,7
11204,7
11229,7
11256,7
11275,7
11304,7
11327,7
11334,7
11336,7
11350,7
11351,7
11359,7
11408,7
11427,7
11496,7
11513,7
11547,7
11556,7
11558,7
11583,7
11584,7
11640,7
11649,7
11659,7
11665,7
11687,7
11688,7
11691,7
11721,7
11736,7
11738,7
11773,7
11790,7
11993,7
11996,7
12017,7
12023,7
12058,7
12061,7
12104,7
12128,7
12198,7
12199,7
12353,7
12395,7
12399,7
12405,7
12523,7
12540,7
12571,7
12584,7
12586,7
12595,7
12605,7
12799,7
12832,7
12835,7
12894,7
12907,7
12912,7
12933,7
12951,7
12960,7
13006,7
13063,7
13135,7
13163,7
13209,7
13217,7
13226,7
13303,7
13308,7
13329,7
13334,7
13364,7
13368,7
13370,7
13380,7
13392,7
13429,7
13430,7
13478,7
13501,7
13556,7
13599,7
13600,7
13635,7
13650,7
13677,7
13693,7
13704,7
13721,7
13737,7
13738,7
13753,7
13755,7
13760,7
13778,7
13866,7
13872,7
13919,7
13956,7
13969,7
14033,7
14037,7
14112,7
14117,7
14143,7
14183,7
14211,7
14222,7
14230,7
14241,7
14315,7
14431,7
14458,7
14484,7
14534,7
14608,7
14655,7
14669,7
14677,7
14765,7
14771,7
14772,7
14777,7
14796,7
14800,7
14802,7
14806,7
14813,7
14817,7
14830,7
14832,7
14836,7
14864,7
14885,7
14914,7
14925,7
14968,7
14993,7
15018,7
15031,7
15037,7
15047,7
15051,7
15053,7
15056,7
15088,7
15092,7
15098,7
15099,7
15123,7
15124,7
15136,7
15148,7
15184,7
15211,7
15248,7
15304,7
15312,7
15321,7
15325,7
15375,7
15377,7
15378,7
15383,7
15386,7
15391,7
15393,7
15394,7
15396,7
15426,7
15429,7
15431,7
15434,7
15437,7
15438,7
15441,7
15444,7
15446,7
15449,7
15460,7
15466,7
15476,7
15477,7
15486,7
15491,7
15498,7
15503,7
15506,7
15508,7
15510,7
15516,7
15517,7
15523,7
15532,7
15546,7
15547,7
15549,7
15575,7
15586,7
15607,7
15626,7
15663,7
15672,7
15705,7
15755,7
15768,7
15790,7
15864,7
15893,7
15904,7
15941,7
15947,7
15951,7
16058,7
16112,7
16135,7
16164,7
16313,7
16343,7
16406,7
16427,7
16451,7
16464,7
16583,7
16586,7
16587,7
16641,7
16656,7
16676,7
16767,7
16790,7
16792,7
16865,7
16997,7
17001,7
17036,7
17048,7
17051,7
17059,7
17060,7
17079,7
17098,7
17111,7
17113,7
17125,7
17130,7
17140,7
17146,7
17149,7
17150,7
17171,7
17174,7
17181,7
17182,7
17184,7
17204,7
17210,7
17211,7
17213,7
17242,7
17269,7
17315,7
17317,7
17320,7
17383,7
17413,7
17420,7
17433,7
17446,7
17449,7
17468,7
17480,7
17498,7
17515,7
17535,7
17538,7
17560,7
17564,7
17589,7
17691,7
17698,7
17702,7
17703,7
17708,7
17724,7
17789,7
17790,7
17837,7
17840,7
17871,7
17889,7
17901,7
17914,7
17926,7
17957,7
17972,7
17977,7
17985,7
17995,7
18012,7
18014,7
18038,7
18043,7
18069,7
18075,7
18143,7
18148,7
18181,7
18185,7
18199,7
18206,7
18213,7
18229,7
18271,7
18284,7
18377,7
18381,7
18398,7
18399,7
18409,7
18419,7
18433,7
18435,7
18440,7
18446,7
18452,7
18484,7
18494,7
18498,7
18539,7
18569,7
18582,7
18594,7
18596,7
18731,7
18777,7
18778,7
18809,7
18824,7
18827,7
18829,7
18845,7
18858,7
18861,7
18902,7
18916,7
18928,7
18929,7
18937,7
18944,7
18992,7
19006,7
19026,7
19029,7
19055,7
19127,7
19128,7
19134,7
19160,7
19171,7
19172,7
19174,7
19188,7
19194,7
19198,7
19202,7
19203,7
19214,7
19237,7
19240,7
19244,7
19264,7
19269,7
19347,7
19352,7
19373,7
19389,7
19448,7
19450,7
19464,7
19517,7
19527,7
19538,7
19570,7
19585,7
19586,7
19640,7
19665,7
19683,7
19716,7
19762,7
19815,7
19820,7
19830,7
19844,7
19847,7
19870,7
19871,7
19945,7
19946,7
19948,7
19983,7
19997,7
19998,7
20001,7
20004,7
20009,7
20068,7
20093,7
20111,7
20163,7
20180,7
20185,7
20194,7
20204,7
20206,7
20207,7
20211,7
20218,7
20283,7
20294,7
20296,7
20297,7
20298,7
20299,7
20304,7
20322,7
20390,7
20415,7
20468,7
20477,7
20478,7
20525,7
20532,7
20551,7
20569,7
20592,7
20628,7
20630,7
20655,7
20683,7
20692,7
20708,7
20721,7
20734,7
20742,7
20805,7
20828,7
20866,7
20874,7
20878,7
20908,7
20923,7
20927,7
20928,7
20929,7
20930,7
20933,7
20960,7
20961,7
20964,7
20966,7
20973,7
20983,7
20985,7
20986,7
20993,7
21008,7
21009,7
21039,7
21116,7
21123,7
21135,7
21142,7
21144,7
21149,7
21153,7
21165,7
21280,7
21305,7
21310,7
21312,7
21313,7
21317,7
21364,7
21387,7
21392,7
21404,7
21409,7
21414,7
21425,7
21435,7
21439,7
21446,7
21451,7
21456,7
21509,7
21526,7
21542,7
21553,7
21556,7
21557,7
21565,7
21568,7
21578,7
21608,7
21611,7
21645,7
21650,7
21658,7
21695,7
21716,7
21719,7
21727,7
21736,7
21754,7
21756,7
21759,7
21762,7
21765,7
21766,7
21771,7
21772,7
21778,7
21779,7
21780,7
21781,7
21782,7
21789,7
21790,7
21793,7
21795,7
21797,7
21799,7
21800,7
21802,7
21805,7
21807,7
21808,7
21818,7
21823,7
21830,7
21844,7
21879,7
21884,7
21894,7
21897,7
22001,7
22010,7
22018,7
22025,7
22030,7
22050,7
22053,7
22065,7
22085,7
22118,7
22135,7
22154,7
22162,7
22182,7
22186,7
22215,7
22225,7
22265,7
22268,7
22295,7
22356,7
22386,7
22406,7
22455,7
22457,7
22488,7
22493,7
22498,7
22537,7
22554,7
22568,7
22603,7
22604,7
22657,7
22674,7
22689,7
22693,7
22694,7
22706,7
22716,7
22718,7
22730,7
22750,7
22773,7
22787,7
22793,7
22803,7
22805,7
22808,7
22832,7
22834,7
22835,7
22840,7
22882,7
22904,7
22956,7
22970,7
23021,7
23128,7
23131,7
23168,7
23173,7
23177,7
23179,7
23180,7
23181,7
23182,7
23183,7
23184,7
23193,7
23194,7
23200,7
23207,7
23256,7
23270,7
23345,7
23356,7
23377,7
23390,7
23409,7
23424,7
23454,7
23456,7
23521,7
23540,7
23541,7
23575,7
23582,7
23628,7
23696,7
23714,7
23724,7
23732,7
23741,7
23744,7
23749,7
23778,7
23789,7
23791,7
23799,7
23803,7
23806,7
23810,7
23812,7
23816,7
23906,7
23921,7
23927,7
23933,7
23935,7
23963,7
23986,7
23989,7
24009,7
24031,7
24059,7
24109,7
24118,7
24149,7
24160,7
24256,7
24270,7
24285,7
24327,7
24329,7
24339,7
24341,7
24351,7
24354,7
24355,7
24360,7
24370,7
24373,7
24417,7
24477,7
24482,7
24534,7
24535,7
24542,7
24583,7
24618,7
24634,7
24647,7
24660,7
24662,7
24663,7
24665,7
24667,7
24672,7
24679,7
24680,7
24691,7
24698,7
24700,7
24709,7
24711,7
24721,7
24722,7
24731,7
24732,7
24757,7
24758,7
24763,7
24766,7
24774,7
24816,7
24833,7
24837,7
24840,7
24847,7
24850,7
24865,7
24869,7
24870,7
24879,7
