,group
32,1
51,1
89,1
106,1
114,1
115,1
129,1
148,1
150,1
189,1
192,1
194,1
234,1
260,1
273,1
280,1
281,1
315,1
335,1
365,1
372,1
400,1
405,1
413,1
432,1
435,1
439,1
478,1
480,1
483,1
486,1
487,1
490,1
498,1
500,1
515,1
530,1
534,1
544,1
546,1
568,1
581,1
589,1
592,1
633,1
634,1
638,1
673,1
679,1
681,1
689,1
692,1
697,1
705,1
716,1
722,1
747,1
755,1
757,1
758,1
780,1
821,1
847,1
856,1
863,1
864,1
890,1
895,1
899,1
906,1
907,1
915,1
918,1
920,1
934,1
940,1
971,1
978,1
980,1
1001,1
1034,1
1041,1
1052,1
1055,1
1067,1
1081,1
1097,1
1101,1
1115,1
1130,1
1136,1
1144,1
1155,1
1169,1
1185,1
1191,1
1198,1
1224,1
1233,1
1267,1
1269,1
1284,1
1301,1
1306,1
1318,1
1320,1
1336,1
1342,1
1346,1
1348,1
1373,1
1381,1
1384,1
1386,1
1412,1
1430,1
1433,1
1448,1
1462,1
1463,1
1486,1
1487,1
1510,1
1523,1
1528,1
1536,1
1545,1
1564,1
1581,1
1582,1
1594,1
1606,1
1611,1
1623,1
1625,1
1639,1
1647,1
1654,1
1663,1
1671,1
1677,1
1681,1
1685,1
1686,1
1695,1
1698,1
1703,1
1711,1
1715,1
1718,1
1758,1
1764,1
1767,1
1787,1
1809,1
1848,1
1850,1
1854,1
1873,1
1877,1
1891,1
1892,1
1902,1
1918,1
1925,1
1937,1
1941,1
1944,1
1948,1
1953,1
1954,1
1973,1
1975,1
1976,1
1977,1
2001,1
2016,1
2018,1
2022,1
2040,1
2074,1
2080,1
2083,1
2090,1
2091,1
2104,1
2135,1
2144,1
2148,1
2154,1
2163,1
2173,1
2174,1
2178,1
2179,1
2181,1
2182,1
2198,1
2203,1
2212,1
2228,1
2231,1
2240,1
2250,1
2257,1
2258,1
2277,1
2303,1
2327,1
2332,1
2333,1
2340,1
2341,1
2346,1
2347,1
2369,1
2373,1
2385,1
2396,1
2399,1
2400,1
2404,1
2417,1
2421,1
2426,1
2428,1
2447,1
2459,1
2489,1
2504,1
2521,1
2523,1
2525,1
2545,1
2567,1
2570,1
2576,1
2578,1
2619,1
2631,1
2653,1
2657,1
2668,1
2673,1
2675,1
2676,1
2679,1
2689,1
2694,1
2699,1
2707,1
2711,1
2721,1
2722,1
2723,1
2727,1
2731,1
2739,1
2752,1
2753,1
2758,1
2765,1
2778,1
2780,1
2790,1
2793,1
2797,1
2798,1
2802,1
2809,1
2817,1
2827,1
2831,1
2833,1
2836,1
2854,1
2858,1
2860,1
2864,1
2865,1
2871,1
2884,1
2890,1
2915,1
2921,1
2938,1
2973,1
2984,1
2991,1
2994,1
3020,1
3034,1
3035,1
3057,1
3070,1
3082,1
3091,1
3092,1
3094,1
3113,1
3114,1
3118,1
3122,1
3127,1
3130,1
3134,1
3140,1
3142,1
3147,1
3165,1
3170,1
3173,1
3182,1
3189,1
3203,1
3207,1
3245,1
3264,1
3276,1
3277,1
3284,1
3303,1
3305,1
3320,1
3324,1
3331,1
3339,1
3341,1
3342,1
3348,1
3358,1
3382,1
3404,1
3413,1
3414,1
3426,1
3434,1
3435,1
3450,1
3453,1
3455,1
3462,1
3464,1
3474,1
3477,1
3481,1
3486,1
3492,1
3497,1
3507,1
3513,1
3524,1
3527,1
3542,1
3550,1
3563,1
3570,1
3585,1
3590,1
3601,1
3608,1
3634,1
3635,1
3639,1
3655,1
3688,1
3698,1
3704,1
3708,1
3729,1
3734,1
3744,1
3754,1
3762,1
3776,1
3808,1
3819,1
3821,1
3831,1
3835,1
3836,1
3841,1
3846,1
3855,1
3863,1
3868,1
3915,1
3924,1
3950,1
3974,1
4009,1
4020,1
4021,1
4055,1
4057,1
4113,1
4146,1
4163,1
4168,1
4225,1
4250,1
4270,1
4278,1
4283,1
4293,1
4300,1
4304,1
4314,1
4330,1
4343,1
4351,1
4357,1
4366,1
4379,1
4409,1
4411,1
4438,1
4455,1
4471,1
4484,1
4490,1
4495,1
4534,1
4551,1
4571,1
4573,1
4576,1
4577,1
4581,1
4584,1
4587,1
4588,1
4593,1
4604,1
4606,1
4608,1
4628,1
4630,1
4632,1
4633,1
4641,1
4642,1
4644,1
4657,1
4658,1
4665,1
4671,1
4689,1
4691,1
4701,1
4707,1
4715,1
4727,1
4737,1
4745,1
4752,1
4777,1
4791,1
4794,1
4804,1
4813,1
4826,1
4830,1
4833,1
4865,1
4871,1
4906,1
4924,1
4938,1
4942,1
4977,1
4985,1
4987,1
5010,1
5034,1
5052,1
5053,1
5055,1
5057,1
5076,1
5083,1
5110,1
5112,1
5120,1
5123,1
5124,1
5128,1
5129,1
5131,1
5133,1
5146,1
5153,1
5163,1
5176,1
5177,1
5178,1
5206,1
5207,1
5208,1
5219,1
5221,1
5226,1
5232,1
5243,1
5246,1
5251,1
5262,1
5269,1
5275,1
5284,1
5312,1
5330,1
5345,1
5357,1
5389,1
5397,1
5427,1
5434,1
5439,1
5440,1
5441,1
5452,1
5459,1
5471,1
5499,1
5500,1
5527,1
5528,1
5530,1
5563,1
5567,1
5582,1
5600,1
5602,1
5614,1
5624,1
5635,1
5656,1
5657,1
5669,1
5701,1
5713,1
5769,1
5771,1
5791,1
5812,1
5827,1
5848,1
5850,1
5876,1
5930,1
5945,1
5946,1
5965,1
5990,1
5992,1
5996,1
6003,1
6035,1
6053,1
6104,1
6108,1
6117,1
6120,1
6127,1
6129,1
6193,1
6197,1
6216,1
6240,1
6267,1
6273,1
6277,1
6282,1
6304,1
6321,1
6385,1
6421,1
6427,1
6433,1
6443,1
6451,1
6484,1
6490,1
6492,1
6497,1
6507,1
6512,1
6534,1
6535,1
6549,1
6552,1
6573,1
6597,1
6612,1
6623,1
6685,1
6718,1
6720,1
6727,1
6737,1
6740,1
6751,1
6791,1
6794,1
6804,1
6831,1
6851,1
6867,1
6871,1
6900,1
6931,1
6934,1
6945,1
6958,1
6968,1
7026,1
7042,1
7052,1
7115,1
7132,1
7139,1
7150,1
7170,1
7171,1
7196,1
7210,1
7227,1
7234,1
7242,1
7247,1
7250,1
7287,1
7308,1
7309,1
7322,1
7324,1
7335,1
7359,1
7426,1
7430,1
7436,1
7454,1
7501,1
7503,1
7518,1
7519,1
7573,1
7583,1
7620,1
7635,1
7667,1
7694,1
7704,1
7706,1
7731,1
7800,1
7818,1
7824,1
7829,1
7831,1
7867,1
7876,1
7882,1
7898,1
7970,1
7983,1
8015,1
8028,1
8040,1
8044,1
8055,1
8072,1
8075,1
8126,1
8199,1
8233,1
8237,1
8246,1
8287,1
8300,1
8320,1
8335,1
8338,1
8400,1
8418,1
8423,1
8424,1
8507,1
8527,1
8528,1
8548,1
8558,1
8572,1
8573,1
8580,1
8581,1
8585,1
8586,1
8598,1
8607,1
8628,1
8629,1
8635,1
8642,1
8646,1
8662,1
8668,1
8676,1
8736,1
8743,1
8753,1
8777,1
8801,1
8805,1
8836,1
8856,1
8857,1
8858,1
8874,1
8879,1
8896,1
8899,1
8923,1
8973,1
8978,1
8979,1
8999,1
9033,1
9068,1
9073,1
9129,1
9144,1
9149,1
9158,1
9178,1
9248,1
9262,1
9291,1
9301,1
9316,1
9332,1
9351,1
9450,1
9451,1
9452,1
9459,1
9465,1
9507,1
9536,1
9599,1
9630,1
9640,1
9737,1
9778,1
9787,1
9832,1
9904,1
9920,1
9929,1
9947,1
9950,1
9954,1
9959,1
9988,1
10000,1
10026,1
10030,1
10068,1
10069,1
10109,1
10124,1
10135,1
10172,1
10183,1
10217,1
10232,1
10298,1
10317,1
10327,1
10413,1
10416,1
10418,1
10428,1
10443,1
10490,1
10537,1
10617,1
10628,1
10629,1
10658,1
10662,1
10663,1
10682,1
10694,1
10695,1
10698,1
10700,1
10782,1
10791,1
10834,1
10841,1
10845,1
10850,1
10879,1
10889,1
10894,1
10895,1
10914,1
10967,1
11019,1
11035,1
11090,1
11108,1
11163,1
11166,1
11174,1
11192,1
11202,1
11226,1
11246,1
11295,1
11321,1
11332,1
11350,1
11382,1
11387,1
11392,1
11405,1
11430,1
11451,1
11456,1
11502,1
11506,1
11524,1
11557,1
11605,1
11625,1
11706,1
