,group
3,1
6,1
9,1
16,1
39,1
43,1
48,1
50,1
52,1
54,1
55,1
75,1
86,1
98,1
124,1
128,1
172,1
186,1
187,1
195,1
197,1
199,1
206,1
208,1
210,1
212,1
222,1
224,1
225,1
226,1
229,1
230,1
231,1
235,1
238,1
241,1
245,1
252,1
256,1
258,1
262,1
266,1
269,1
273,1
285,1
287,1
297,1
298,1
300,1
304,1
306,1
312,1
313,1
316,1
328,1
334,1
336,1
337,1
339,1
345,1
353,1
367,1
370,1
378,1
385,1
389,1
393,1
395,1
396,1
398,1
404,1
406,1
408,1
411,1
413,1
421,1
424,1
425,1
426,1
430,1
431,1
435,1
437,1
445,1
452,1
455,1
460,1
466,1
472,1
474,1
476,1
482,1
485,1
494,1
497,1
499,1
501,1
502,1
510,1
521,1
523,1
526,1
530,1
532,1
542,1
545,1
547,1
548,1
549,1
559,1
570,1
589,1
595,1
597,1
600,1
606,1
618,1
635,1
640,1
646,1
650,1
655,1
658,1
664,1
669,1
673,1
677,1
688,1
690,1
693,1
700,1
702,1
705,1
707,1
714,1
715,1
717,1
718,1
721,1
726,1
732,1
746,1
751,1
759,1
762,1
768,1
771,1
779,1
780,1
784,1
788,1
793,1
795,1
802,1
812,1
825,1
833,1
840,1
853,1
862,1
870,1
879,1
884,1
888,1
903,1
918,1
926,1
927,1
930,1
933,1
935,1
938,1
940,1
954,1
957,1
958,1
961,1
962,1
963,1
982,1
986,1
991,1
993,1
994,1
995,1
997,1
1001,1
1006,1
1010,1
1014,1
1017,1
1018,1
1021,1
1037,1
1041,1
1043,1
1045,1
1056,1
1078,1
1095,1
1097,1
1102,1
1103,1
1104,1
1106,1
1107,1
1113,1
1121,1
1126,1
1129,1
1134,1
1137,1
1144,1
1147,1
1149,1
1153,1
1162,1
1173,1
1177,1
1182,1
1201,1
1202,1
1203,1
1213,1
1214,1
1219,1
1230,1
1232,1
1237,1
1241,1
1245,1
1251,1
1253,1
1274,1
1285,1
1291,1
1292,1
1295,1
1299,1
1314,1
1316,1
1318,1
1320,1
1321,1
1323,1
1340,1
1342,1
1345,1
1347,1
1352,1
1359,1
1362,1
1368,1
1371,1
1377,1
1378,1
1382,1
1389,1
1392,1
1393,1
1396,1
1401,1
1416,1
1418,1
1431,1
1435,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1457,1
1468,1
1475,1
1479,1
1491,1
1495,1
1497,1
1508,1
1512,1
1514,1
1523,1
1524,1
1529,1
1535,1
1543,1
1559,1
1561,1
1563,1
1565,1
1567,1
1571,1
1576,1
1577,1
1580,1
1581,1
1586,1
1587,1
1588,1
1589,1
1591,1
1593,1
1602,1
1603,1
1605,1
1611,1
1612,1
1622,1
1629,1
1633,1
1635,1
1636,1
1641,1
1642,1
1648,1
1651,1
1656,1
1658,1
1672,1
1678,1
1680,1
1682,1
1684,1
1692,1
1693,1
1696,1
1709,1
1713,1
1715,1
1736,1
1738,1
1739,1
1747,1
1750,1
1753,1
1769,1
1774,1
1778,1
1781,1
1790,1
1796,1
1797,1
1799,1
1801,1
1810,1
1820,1
1828,1
1831,1
1832,1
1833,1
1835,1
1836,1
1858,1
1859,1
1861,1
1862,1
1863,1
1865,1
1866,1
1875,1
1885,1
1891,1
1895,1
1899,1
1906,1
1915,1
1916,1
1928,1
1930,1
1938,1
1951,1
1955,1
1956,1
1961,1
1966,1
1968,1
1971,1
1979,1
1983,1
2004,1
2006,1
2008,1
2012,1
2013,1
2017,1
2039,1
2041,1
2043,1
2046,1
2059,1
2075,1
2095,1
2097,1
2098,1
2101,1
2108,1
2112,1
2130,1
2134,1
2148,1
2152,1
2155,1
2157,1
2162,1
2167,1
2172,1
2175,1
2176,1
2183,1
2186,1
2200,1
2202,1
2207,1
2209,1
2210,1
2212,1
2214,1
2218,1
2231,1
2233,1
2235,1
2241,1
2249,1
2252,1
2262,1
2275,1
2278,1
2286,1
2290,1
2298,1
2299,1
2302,1
2306,1
2310,1
2311,1
2336,1
2341,1
2342,1
2350,1
2355,1
2362,1
2377,1
2381,1
2386,1
2389,1
2406,1
2416,1
2424,1
2429,1
2431,1
2442,1
2454,1
2470,1
2472,1
2475,1
2483,1
2484,1
2489,1
2493,1
2536,1
2538,1
2542,1
2543,1
2560,1
2561,1
2569,1
2574,1
2585,1
2590,1
2593,1
2595,1
2596,1
2598,1
2604,1
2616,1
2630,1
2633,1
2638,1
2639,1
2642,1
2646,1
2651,1
2659,1
2663,1
2664,1
2665,1
2668,1
2670,1
2672,1
2674,1
2685,1
2686,1
2709,1
2725,1
2732,1
2733,1
2736,1
2747,1
2751,1
2755,1
2759,1
2769,1
2772,1
2774,1
2783,1
2789,1
2794,1
2808,1
2825,1
2845,1
2846,1
2850,1
2859,1
2862,1
2872,1
2879,1
2889,1
2898,1
2900,1
2903,1
2917,1
2929,1
2964,1
2965,1
2971,1
2972,1
2981,1
2989,1
2993,1
2997,1
3012,1
3013,1
3033,1
3060,1
3073,1
3076,1
3088,1
3090,1
3093,1
3096,1
3101,1
3110,1
3112,1
3116,1
3137,1
3150,1
3161,1
3167,1
3168,1
3170,1
3190,1
3202,1
3204,1
3207,1
3235,1
3238,1
3240,1
3263,1
3274,1
3282,1
3284,1
3297,1
3303,1
3307,1
3310,1
3313,1
3315,1
3352,1
3353,1
3355,1
3367,1
3371,1
3390,1
3400,1
3401,1
3405,1
3414,1
3420,1
3425,1
3429,1
3434,1
3436,1
3441,1
3443,1
3446,1
3448,1
3449,1
3454,1
3476,1
3500,1
3502,1
3503,1
3511,1
3512,1
3519,1
3522,1
3545,1
3547,1
3553,1
3564,1
3575,1
3576,1
3588,1
3598,1
3609,1
3618,1
3625,1
3637,1
3639,1
3658,1
3664,1
3683,1
3687,1
3692,1
3695,1
3696,1
3698,1
3706,1
3727,1
3735,1
3736,1
3752,1
3760,1
3764,1
3771,1
3780,1
3781,1
3782,1
3788,1
3794,1
3809,1
3810,1
3812,1
3821,1
3826,1
3829,1
3837,1
