,group
3,4
9,4
10,4
11,4
41,4
43,4
48,4
54,4
59,4
74,4
76,4
92,4
96,4
109,4
115,4
164,4
186,4
191,4
200,4
215,4
241,4
250,4
254,4
255,4
273,4
285,4
290,4
300,4
319,4
371,4
400,4
437,4
457,4
466,4
507,4
512,4
564,4
565,4
613,4
640,4
652,4
706,4
766,4
773,4
793,4
912,4
919,4
935,4
951,4
954,4
983,4
1035,4
1036,4
1063,4
1073,4
1076,4
1078,4
1086,4
1087,4
1120,4
1123,4
1134,4
1137,4
1152,4
1187,4
1202,4
1219,4
1228,4
1249,4
1253,4
1293,4
1294,4
1314,4
1317,4
1371,4
1391,4
1414,4
1435,4
1442,4
1454,4
1455,4
1462,4
1493,4
1498,4
1507,4
1511,4
1516,4
1520,4
1523,4
1541,4
1568,4
1571,4
1612,4
1651,4
1692,4
1747,4
1769,4
1821,4
1921,4
1952,4
1954,4
1960,4
1967,4
1974,4
1996,4
2008,4
2015,4
2056,4
2075,4
2077,4
2126,4
2135,4
2174,4
2175,4
2223,4
2230,4
2237,4
2268,4
2281,4
2308,4
2363,4
2385,4
2399,4
2413,4
2585,4
2590,4
2596,4
2616,4
2619,4
2633,4
2636,4
2642,4
2659,4
2665,4
2689,4
2781,4
2821,4
2825,4
2883,4
2884,4
2885,4
2890,4
2960,4
2962,4
2972,4
2976,4
3017,4
3027,4
3034,4
3036,4
3048,4
3065,4
3066,4
3088,4
3098,4
3103,4
3117,4
3132,4
3152,4
3204,4
3230,4
3251,4
3264,4
3318,4
3337,4
3442,4
3454,4
3455,4
3460,4
3500,4
3509,4
3516,4
3519,4
3545,4
3557,4
3593,4
3614,4
3620,4
3696,4
3702,4
3736,4
3741,4
3764,4
3784,4
3794,4
3798,4
3804,4
3807,4
3811,4
3880,4
3902,4
3916,4
3952,4
3968,4
3972,4
3976,4
3986,4
3989,4
3998,4
4041,4
4043,4
4070,4
4114,4
4119,4
4143,4
4151,4
4212,4
4217,4
4238,4
4269,4
4275,4
4295,4
4326,4
4356,4
4379,4
4381,4
4420,4
4423,4
4441,4
4510,4
4534,4
4545,4
4552,4
4614,4
4624,4
4636,4
4713,4
4740,4
4791,4
4840,4
4861,4
4869,4
4883,4
4886,4
4930,4
4943,4
4967,4
5010,4
5051,4
5064,4
5185,4
5317,4
5320,4
5342,4
5365,4
5375,4
5426,4
5427,4
5428,4
5506,4
5519,4
5530,4
5573,4
5596,4
5642,4
5705,4
5740,4
5835,4
5841,4
5867,4
5979,4
5983,4
6104,4
6130,4
6141,4
6157,4
6165,4
6166,4
6180,4
6182,4
6187,4
6188,4
6199,4
6212,4
6235,4
6251,4
6307,4
6331,4
6338,4
6393,4
6402,4
6404,4
6406,4
6415,4
6418,4
6426,4
6452,4
6458,4
6511,4
6512,4
6517,4
6545,4
6578,4
6579,4
6580,4
6585,4
6672,4
6683,4
6769,4
6779,4
6828,4
6921,4
6933,4
6963,4
6964,4
7022,4
7026,4
7062,4
7178,4
7187,4
7289,4
7373,4
7385,4
7402,4
7420,4
7440,4
7444,4
7446,4
7517,4
7617,4
7629,4
7658,4
7664,4
7676,4
7702,4
7704,4
7714,4
7722,4
7728,4
7741,4
7772,4
7783,4
7785,4
7867,4
7915,4
7917,4
7925,4
7968,4
7969,4
8008,4
8099,4
8141,4
8150,4
8187,4
8193,4
8205,4
8234,4
8254,4
8283,4
8294,4
8296,4
8310,4
8322,4
8350,4
8358,4
8392,4
8418,4
8423,4
8424,4
8426,4
8435,4
8436,4
8438,4
8441,4
8444,4
8459,4
8463,4
8506,4
8508,4
8509,4
8539,4
8542,4
8552,4
8569,4
8588,4
8595,4
8597,4
8606,4
8616,4
8641,4
8694,4
8721,4
8724,4
8758,4
8763,4
8764,4
8766,4
8789,4
8798,4
8811,4
8814,4
8837,4
8842,4
8874,4
8875,4
8879,4
8926,4
8938,4
8948,4
8952,4
8960,4
8962,4
8970,4
8974,4
9036,4
9038,4
9058,4
9059,4
9093,4
9109,4
9139,4
9184,4
9250,4
9265,4
9278,4
9279,4
9301,4
9361,4
9384,4
9395,4
9420,4
9424,4
9425,4
9427,4
9429,4
9455,4
9524,4
9595,4
9625,4
9643,4
9723,4
9744,4
9760,4
9775,4
9778,4
9783,4
9823,4
9834,4
9849,4
9870,4
9907,4
9923,4
9932,4
9954,4
9983,4
10017,4
10051,4
10053,4
10068,4
10078,4
10135,4
10180,4
10184,4
10201,4
10231,4
10269,4
10292,4
10343,4
10378,4
10399,4
10444,4
10445,4
10451,4
10531,4
10539,4
10546,4
10548,4
10549,4
10550,4
10551,4
10552,4
10596,4
10598,4
10605,4
10611,4
10645,4
10654,4
10713,4
10722,4
10746,4
10751,4
10758,4
10770,4
10775,4
10777,4
10779,4
10794,4
10804,4
10865,4
10867,4
10890,4
10951,4
10972,4
10998,4
10999,4
11018,4
11032,4
11045,4
11054,4
11093,4
11105,4
11111,4
11112,4
11163,4
11190,4
11191,4
11211,4
11293,4
11312,4
11345,4
11358,4
11360,4
11362,4
11438,4
11449,4
11453,4
11502,4
11514,4
11550,4
11562,4
11577,4
11582,4
11648,4
11689,4
11695,4
11705,4
11729,4
11737,4
11745,4
11760,4
11761,4
11762,4
11794,4
11847,4
11881,4
11889,4
11898,4
11918,4
11946,4
12032,4
12052,4
12055,4
12078,4
12091,4
12125,4
12135,4
12171,4
12181,4
12264,4
12314,4
12418,4
12426,4
12434,4
12452,4
12464,4
12465,4
12472,4
12535,4
12561,4
12622,4
12634,4
12652,4
12667,4
12689,4
12731,4
12767,4
12789,4
12802,4
12803,4
12821,4
12857,4
12860,4
12997,4
13071,4
13089,4
13090,4
13097,4
13108,4
13122,4
13169,4
13193,4
13194,4
13197,4
13200,4
13203,4
13204,4
13205,4
13206,4
13239,4
13248,4
13296,4
13321,4
13327,4
13345,4
13396,4
13403,4
13411,4
13413,4
13440,4
13460,4
13463,4
13472,4
13503,4
13519,4
13545,4
13583,4
13622,4
13624,4
13625,4
13652,4
13671,4
13675,4
13684,4
13688,4
13691,4
13802,4
13816,4
13824,4
13841,4
13858,4
13863,4
13889,4
13895,4
13905,4
13923,4
14002,4
14034,4
14042,4
14095,4
14121,4
14123,4
14131,4
14160,4
14177,4
14206,4
14228,4
14239,4
14246,4
14264,4
14323,4
14324,4
14331,4
14335,4
14374,4
14383,4
14417,4
14441,4
14445,4
14454,4
14502,4
14618,4
14627,4
14657,4
14667,4
14842,4
14949,4
14977,4
15114,4
15122,4
15125,4
15142,4
15143,4
15156,4
15161,4
15162,4
15168,4
15176,4
15190,4
15196,4
15217,4
15247,4
15279,4
15282,4
15283,4
15286,4
15293,4
15299,4
15366,4
15369,4
15370,4
15403,4
15418,4
15440,4
15504,4
15600,4
15636,4
15686,4
15706,4
15724,4
15749,4
15778,4
15860,4
15880,4
15881,4
15919,4
15940,4
15959,4
15976,4
16006,4
16015,4
16027,4
16053,4
16092,4
16093,4
16095,4
16097,4
16100,4
16117,4
16119,4
16120,4
16122,4
16123,4
16173,4
16185,4
16195,4
16222,4
16229,4
16242,4
16252,4
16259,4
16268,4
16274,4
16318,4
16333,4
16339,4
16375,4
16379,4
16435,4
16437,4
16479,4
16503,4
16505,4
16506,4
16507,4
16509,4
16512,4
16533,4
16548,4
16598,4
16646,4
16647,4
16679,4
16706,4
16707,4
16708,4
16709,4
16812,4
16816,4
16819,4
16820,4
16829,4
16874,4
16965,4
16972,4
16980,4
16983,4
17086,4
17087,4
17100,4
17116,4
17123,4
17124,4
17139,4
17207,4
17244,4
17245,4
17252,4
17260,4
17273,4
17290,4
17301,4
17328,4
17352,4
17375,4
17396,4
17415,4
17511,4
17550,4
17583,4
17587,4
17604,4
17696,4
17716,4
17725,4
17732,4
17762,4
17774,4
17791,4
17809,4
17844,4
17854,4
17864,4
17872,4
17881,4
17893,4
17944,4
17982,4
18057,4
18060,4
18062,4
18070,4
18081,4
18097,4
18110,4
18113,4
18142,4
18159,4
18267,4
18273,4
18304,4
18309,4
18329,4
18347,4
18371,4
18450,4
18513,4
18519,4
18521,4
18528,4
18536,4
18552,4
18554,4
18602,4
18605,4
18640,4
18661,4
18676,4
18715,4
18754,4
18758,4
18763,4
18774,4
18776,4
18780,4
