,group
0,1
2,1
4,1
5,1
8,1
15,1
18,1
20,1
21,1
22,1
28,1
29,1
33,1
35,1
37,1
38,1
41,1
42,1
45,1
46,1
49,1
57,1
58,1
61,1
63,1
64,1
66,1
67,1
68,1
69,1
70,1
74,1
76,1
77,1
81,1
82,1
83,1
85,1
91,1
92,1
96,1
100,1
103,1
107,1
108,1
110,1
113,1
120,1
125,1
138,1
155,1
158,1
160,1
166,1
171,1
178,1
193,1
198,1
200,1
202,1
203,1
204,1
214,1
216,1
219,1
220,1
221,1
228,1
232,1
239,1
240,1
242,1
244,1
246,1
251,1
259,1
264,1
274,1
275,1
276,1
278,1
290,1
296,1
299,1
301,1
302,1
303,1
305,1
308,1
311,1
314,1
317,1
318,1
319,1
321,1
322,1
323,1
324,1
326,1
340,1
343,1
349,1
350,1
351,1
352,1
354,1
355,1
356,1
357,1
358,1
359,1
361,1
362,1
363,1
364,1
368,1
379,1
384,1
387,1
391,1
402,1
409,1
416,1
422,1
423,1
428,1
438,1
440,1
443,1
450,1
454,1
456,1
457,1
461,1
463,1
467,1
469,1
475,1
504,1
506,1
507,1
508,1
509,1
511,1
512,1
513,1
514,1
516,1
518,1
519,1
520,1
522,1
524,1
525,1
527,1
528,1
529,1
533,1
539,1
541,1
553,1
554,1
561,1
562,1
563,1
566,1
567,1
569,1
583,1
586,1
599,1
601,1
605,1
608,1
616,1
617,1
619,1
620,1
622,1
627,1
628,1
630,1
639,1
643,1
652,1
653,1
654,1
663,1
671,1
723,1
725,1
730,1
734,1
742,1
752,1
753,1
756,1
776,1
777,1
782,1
823,1
828,1
831,1
836,1
843,1
846,1
849,1
850,1
855,1
876,1
887,1
894,1
905,1
910,1
911,1
922,1
937,1
941,1
945,1
950,1
960,1
964,1
968,1
974,1
977,1
983,1
984,1
985,1
987,1
988,1
999,1
1003,1
1009,1
1012,1
1022,1
1028,1
1029,1
1031,1
1035,1
1038,1
1044,1
1049,1
1050,1
1054,1
1063,1
1064,1
1070,1
1071,1
1073,1
1085,1
1086,1
1087,1
1105,1
1123,1
1131,1
1135,1
1141,1
1142,1
1145,1
1151,1
1154,1
1156,1
1158,1
1166,1
1168,1
1181,1
1186,1
1187,1
1193,1
1204,1
1205,1
1209,1
1211,1
1216,1
1217,1
1220,1
1243,1
1257,1
1261,1
1262,1
1264,1
1275,1
1277,1
1282,1
1297,1
1298,1
1307,1
1313,1
1317,1
1322,1
1325,1
1326,1
1331,1
1337,1
1341,1
1343,1
1365,1
1374,1
1375,1
1379,1
1380,1
1383,1
1385,1
1387,1
1395,1
1397,1
1398,1
1399,1
1400,1
1404,1
1406,1
1408,1
1419,1
1423,1
1424,1
1428,1
1436,1
1438,1
1440,1
1442,1
1443,1
1446,1
1458,1
1461,1
1464,1
1465,1
1466,1
1467,1
1472,1
1473,1
1477,1
1478,1
1482,1
1488,1
1489,1
1492,1
1496,1
1498,1
1500,1
1509,1
1516,1
1520,1
1527,1
1532,1
1534,1
1537,1
1538,1
1544,1
1555,1
1562,1
1568,1
1569,1
1570,1
1572,1
1575,1
1583,1
1599,1
1600,1
1601,1
1620,1
1637,1
1646,1
1652,1
1653,1
1659,1
1664,1
1674,1
1694,1
1701,1
1716,1
1717,1
1719,1
1722,1
1728,1
1732,1
1741,1
1743,1
1754,1
1763,1
1765,1
1772,1
1784,1
1785,1
1791,1
1792,1
1793,1
1794,1
1803,1
1804,1
1805,1
1806,1
1811,1
1812,1
1814,1
1816,1
1819,1
1822,1
1823,1
1825,1
1826,1
1827,1
1829,1
1830,1
1834,1
1840,1
1847,1
1849,1
1851,1
1852,1
1860,1
1868,1
1869,1
1871,1
1872,1
1874,1
1879,1
1886,1
1887,1
1888,1
1889,1
1894,1
1896,1
1898,1
1903,1
1904,1
1907,1
1910,1
1914,1
1920,1
1921,1
1922,1
1929,1
1931,1
1933,1
1936,1
1942,1
1943,1
1945,1
1958,1
1964,1
1965,1
1974,1
1985,1
1988,1
2000,1
2009,1
2014,1
2023,1
2028,1
2032,1
2033,1
2036,1
2042,1
2044,1
2052,1
2056,1
2062,1
2070,1
2073,1
2084,1
2085,1
2093,1
2096,1
2111,1
2115,1
2127,1
2133,1
2140,1
2141,1
2142,1
2143,1
2145,1
2146,1
2161,1
2168,1
2180,1
2185,1
2190,1
2193,1
2195,1
2196,1
2201,1
2204,1
2205,1
2206,1
2208,1
2217,1
2223,1
2225,1
2236,1
2237,1
2243,1
2245,1
2247,1
2248,1
2263,1
2265,1
2273,1
2288,1
2292,1
2300,1
2317,1
2322,1
2328,1
2354,1
2357,1
2364,1
2366,1
2367,1
2379,1
2401,1
2405,1
2409,1
2420,1
2433,1
2435,1
2437,1
2441,1
2445,1
2449,1
2451,1
2461,1
2462,1
2464,1
2466,1
2467,1
2468,1
2471,1
2474,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2485,1
2492,1
2494,1
2497,1
2498,1
2509,1
2512,1
2514,1
2515,1
2517,1
2537,1
2541,1
2546,1
2550,1
2558,1
2580,1
2581,1
2597,1
2606,1
2611,1
2618,1
2622,1
2624,1
2625,1
2644,1
2647,1
2650,1
2654,1
2658,1
2688,1
2701,1
2703,1
2706,1
2714,1
2715,1
2717,1
2718,1
2730,1
2740,1
2742,1
2746,1
2748,1
2754,1
2760,1
2767,1
2770,1
2776,1
2781,1
2782,1
2788,1
2807,1
2810,1
2812,1
2815,1
2818,1
2819,1
2821,1
2822,1
2826,1
2828,1
2834,1
2837,1
2841,1
2848,1
2852,1
2869,1
2870,1
2873,1
2880,1
2885,1
2887,1
2888,1
2893,1
2895,1
2896,1
2897,1
2904,1
2914,1
2916,1
2918,1
2919,1
2923,1
2925,1
2930,1
2933,1
2944,1
2946,1
2952,1
2953,1
2958,1
2959,1
2967,1
2968,1
2975,1
2977,1
2987,1
2990,1
3002,1
3026,1
3062,1
3065,1
3066,1
3075,1
3080,1
3083,1
3095,1
3099,1
3100,1
3102,1
3103,1
3120,1
3123,1
3124,1
3126,1
3129,1
3131,1
3133,1
3153,1
3158,1
3171,1
3183,1
3209,1
3217,1
3218,1
3221,1
3225,1
3228,1
3237,1
3239,1
3241,1
3260,1
3261,1
3265,1
3267,1
3268,1
3326,1
3328,1
3343,1
3346,1
3361,1
3368,1
3373,1
3385,1
3408,1
3410,1
3417,1
3421,1
3422,1
3424,1
3432,1
3438,1
3461,1
3469,1
3484,1
3504,1
3514,1
3518,1
3535,1
3546,1
3548,1
3549,1
3552,1
3554,1
3555,1
3558,1
3560,1
3565,1
