,group
4,3
6,3
12,3
22,3
25,3
28,3
30,3
33,3
36,3
37,3
40,3
44,3
46,3
47,3
49,3
56,3
58,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
71,3
73,3
77,3
82,3
84,3
88,3
91,3
94,3
97,3
99,3
112,3
114,3
118,3
122,3
124,3
126,3
132,3
135,3
136,3
137,3
166,3
183,3
197,3
202,3
205,3
208,3
218,3
220,3
224,3
227,3
237,3
252,3
256,3
257,3
259,3
269,3
271,3
279,3
283,3
286,3
292,3
294,3
295,3
296,3
298,3
299,3
302,3
312,3
313,3
317,3
328,3
338,3
360,3
368,3
373,3
378,3
380,3
391,3
397,3
399,3
406,3
407,3
411,3
428,3
429,3
431,3
432,3
477,3
478,3
480,3
485,3
487,3
488,3
489,3
490,3
491,3
494,3
497,3
499,3
501,3
502,3
505,3
515,3
518,3
521,3
542,3
543,3
545,3
560,3
561,3
566,3
567,3
570,3
580,3
595,3
598,3
608,3
611,3
615,3
618,3
619,3
624,3
635,3
637,3
644,3
646,3
647,3
648,3
651,3
657,3
662,3
663,3
665,3
667,3
673,3
675,3
688,3
690,3
705,3
714,3
734,3
744,3
759,3
771,3
779,3
780,3
781,3
802,3
807,3
812,3
823,3
824,3
831,3
849,3
854,3
856,3
857,3
884,3
892,3
915,3
926,3
927,3
957,3
958,3
971,3
982,3
987,3
992,3
1004,3
1014,3
1023,3
1027,3
1042,3
1058,3
1067,3
1099,3
1121,3
1122,3
1126,3
1129,3
1147,3
1149,3
1154,3
1157,3
1182,3
1193,3
1199,3
1201,3
1204,3
1207,3
1210,3
1232,3
1237,3
1238,3
1241,3
1246,3
1252,3
1254,3
1256,3
1270,3
1273,3
1279,3
1284,3
1285,3
1319,3
1327,3
1330,3
1331,3
1332,3
1334,3
1336,3
1337,3
1344,3
1345,3
1351,3
1359,3
1361,3
1362,3
1364,3
1366,3
1368,3
1374,3
1377,3
1388,3
1393,3
1402,3
1403,3
1405,3
1415,3
1416,3
1437,3
1449,3
1457,3
1459,3
1463,3
1469,3
1478,3
1489,3
1495,3
1496,3
1499,3
1509,3
1529,3
1535,3
1555,3
1557,3
1565,3
1567,3
1591,3
1594,3
1598,3
1599,3
1600,3
1608,3
1623,3
1646,3
1668,3
1672,3
1693,3
1694,3
1719,3
1728,3
1729,3
1730,3
1732,3
1733,3
1736,3
1746,3
1767,3
1768,3
1778,3
1781,3
1784,3
1797,3
1825,3
1828,3
1836,3
1841,3
1847,3
1849,3
1877,3
1885,3
1887,3
1895,3
1896,3
1897,3
1916,3
1928,3
1937,3
1942,3
1948,3
1955,3
1961,3
1963,3
1964,3
1971,3
1972,3
2006,3
2012,3
2014,3
2016,3
2025,3
2028,3
2035,3
2039,3
2043,3
2071,3
2083,3
2084,3
2088,3
2105,3
2130,3
2204,3
2209,3
2218,3
2219,3
2224,3
2225,3
2226,3
2231,3
2235,3
2263,3
2265,3
2266,3
2269,3
2274,3
2304,3
2337,3
2384,3
2387,3
2390,3
2408,3
2441,3
2446,3
2452,3
2453,3
2469,3
2470,3
2508,3
2509,3
2519,3
2528,3
2538,3
2543,3
2549,3
2553,3
2554,3
2599,3
2604,3
2606,3
2611,3
2621,3
2638,3
2644,3
2664,3
2674,3
2675,3
2716,3
2718,3
2745,3
2751,3
2752,3
2756,3
2757,3
2758,3
2769,3
2773,3
2783,3
2785,3
2814,3
2820,3
2822,3
2835,3
2845,3
2863,3
2879,3
2882,3
2887,3
2922,3
2946,3
2965,3
2981,3
2987,3
2988,3
3004,3
3055,3
3060,3
3092,3
3095,3
3110,3
3124,3
3127,3
3129,3
3135,3
3138,3
3150,3
3151,3
3164,3
3166,3
3167,3
3168,3
3173,3
3182,3
3189,3
3202,3
3221,3
3233,3
3239,3
3241,3
3282,3
3293,3
3297,3
3299,3
3305,3
3321,3
3334,3
3352,3
3355,3
3362,3
3368,3
3371,3
3393,3
3400,3
3401,3
3404,3
3405,3
3417,3
3419,3
3421,3
3439,3
3443,3
3486,3
3488,3
3498,3
3502,3
3503,3
3513,3
3518,3
3522,3
3552,3
3579,3
3587,3
3617,3
3625,3
3626,3
3628,3
3687,3
3692,3
3695,3
3715,3
3738,3
3751,3
3756,3
3760,3
3765,3
3780,3
3788,3
3793,3
3813,3
3828,3
3829,3
3840,3
3844,3
3849,3
3863,3
3868,3
3878,3
3894,3
3896,3
3899,3
3901,3
3908,3
3910,3
3911,3
3931,3
3938,3
3995,3
3996,3
4000,3
4008,3
4012,3
4017,3
4019,3
4028,3
4034,3
4051,3
4058,3
4061,3
4063,3
4066,3
4082,3
4113,3
4126,3
4130,3
4146,3
4150,3
4156,3
4159,3
4175,3
4181,3
4185,3
4200,3
4201,3
4211,3
4213,3
4214,3
4216,3
4221,3
4224,3
4230,3
4236,3
4274,3
4276,3
4280,3
4286,3
4288,3
4306,3
4314,3
4318,3
4321,3
4334,3
4337,3
4351,3
4373,3
4377,3
4380,3
4398,3
4399,3
4405,3
4414,3
4449,3
4452,3
4456,3
4459,3
4468,3
4472,3
4474,3
4483,3
4485,3
4501,3
4509,3
4523,3
4540,3
4577,3
4581,3
4590,3
4593,3
4598,3
4601,3
4603,3
4604,3
4652,3
4658,3
4669,3
4678,3
4679,3
4680,3
4689,3
4707,3
4709,3
4711,3
4712,3
4719,3
4724,3
4728,3
4748,3
4753,3
4762,3
4763,3
4764,3
4768,3
4770,3
4776,3
4797,3
4798,3
4800,3
4807,3
4811,3
4827,3
4833,3
4836,3
4837,3
4849,3
4891,3
4892,3
4898,3
4919,3
4923,3
4929,3
4932,3
4954,3
4956,3
4958,3
4960,3
4969,3
4975,3
4980,3
4982,3
4993,3
5002,3
5012,3
5019,3
5031,3
5033,3
5060,3
5068,3
5106,3
5112,3
5120,3
5121,3
5122,3
5126,3
5135,3
5136,3
5155,3
5156,3
5165,3
5173,3
5175,3
5206,3
5213,3
5219,3
5226,3
5232,3
5253,3
5263,3
5272,3
5280,3
5305,3
5314,3
5324,3
5329,3
5335,3
5339,3
5353,3
5354,3
5359,3
5367,3
5371,3
5373,3
5386,3
5389,3
5394,3
5396,3
5397,3
5403,3
5433,3
5434,3
5438,3
5440,3
5448,3
5469,3
5477,3
5498,3
5509,3
5513,3
5514,3
5518,3
5526,3
5540,3
5546,3
5554,3
5559,3
5586,3
5606,3
5609,3
5623,3
5635,3
5662,3
5685,3
5693,3
5712,3
5725,3
5727,3
5741,3
5745,3
5769,3
5803,3
5813,3
5843,3
5854,3
5861,3
5923,3
5939,3
5941,3
5954,3
5973,3
5986,3
5988,3
5992,3
5996,3
6009,3
6031,3
6046,3
6047,3
6056,3
6061,3
6070,3
6073,3
6118,3
6119,3
6120,3
6123,3
6125,3
6145,3
6169,3
6176,3
6186,3
6200,3
6211,3
6215,3
6220,3
6229,3
6239,3
6241,3
6264,3
6273,3
6278,3
6321,3
6334,3
6365,3
6389,3
6397,3
6398,3
6403,3
6409,3
6423,3
6424,3
6425,3
6428,3
6433,3
6434,3
6436,3
6437,3
6448,3
6449,3
6462,3
6466,3
6521,3
6524,3
6537,3
6542,3
6548,3
6549,3
6596,3
6604,3
6605,3
6613,3
6625,3
6626,3
6647,3
6649,3
6658,3
6660,3
6664,3
6667,3
6674,3
6675,3
6677,3
6681,3
6685,3
6700,3
6709,3
6711,3
6713,3
6718,3
6739,3
6744,3
6748,3
6765,3
6781,3
6784,3
6786,3
6790,3
6802,3
6803,3
6814,3
6826,3
6838,3
6850,3
6851,3
6866,3
6899,3
6908,3
6913,3
6918,3
6924,3
6925,3
6937,3
6938,3
6942,3
6951,3
6962,3
6970,3
6971,3
6981,3
6996,3
6998,3
7018,3
7020,3
7029,3
7030,3
7041,3
7046,3
7049,3
7058,3
7070,3
7074,3
7091,3
7095,3
7100,3
7115,3
7134,3
7158,3
7162,3
7170,3
7173,3
7188,3
7189,3
7191,3
7196,3
7200,3
7221,3
7224,3
7227,3
7237,3
7241,3
7245,3
7247,3
7261,3
7265,3
7266,3
7277,3
7287,3
7306,3
7312,3
7323,3
7324,3
7328,3
7336,3
7340,3
7346,3
7371,3
7384,3
7388,3
7413,3
7426,3
7432,3
7433,3
7442,3
7443,3
7463,3
7467,3
7502,3
7588,3
7610,3
7638,3
7671,3
7688,3
7706,3
7732,3
7759,3
7770,3
7779,3
7782,3
7792,3
7829,3
7842,3
7858,3
7861,3
7864,3
7873,3
7876,3
7883,3
7886,3
7889,3
