,group
100,1
107,1
116,1
150,1
155,1
179,1
272,1
281,1
284,1
305,1
308,1
314,1
315,1
325,1
342,1
401,1
405,1
415,1
418,1
420,1
427,1
440,1
442,1
444,1
446,1
449,1
450,1
456,1
462,1
463,1
467,1
468,1
469,1
473,1
498,1
522,1
552,1
555,1
558,1
577,1
578,1
581,1
582,1
584,1
592,1
605,1
610,1
638,1
639,1
668,1
716,1
722,1
740,1
764,1
776,1
778,1
782,1
783,1
806,1
826,1
855,1
867,1
883,1
890,1
898,1
901,1
907,1
909,1
911,1
920,1
937,1
941,1
943,1
949,1
952,1
960,1
978,1
980,1
996,1
1005,1
1009,1
1011,1
1016,1
1028,1
1030,1
1031,1
1032,1
1034,1
1039,1
1050,1
1052,1
1054,1
1055,1
1059,1
1068,1
1070,1
1074,1
1080,1
1081,1
1089,1
1093,1
1096,1
1101,1
1128,1
1132,1
1140,1
1141,1
1163,1
1186,1
1190,1
1208,1
1209,1
1215,1
1222,1
1244,1
1264,1
1267,1
1278,1
1298,1
1300,1
1302,1
1306,1
1324,1
1326,1
1363,1
1373,1
1385,1
1390,1
1397,1
1400,1
1407,1
1412,1
1441,1
1461,1
1470,1
1477,1
1486,1
1492,1
1500,1
1501,1
1505,1
1517,1
1521,1
1525,1
1539,1
1547,1
1548,1
1552,1
1554,1
1582,1
1592,1
1597,1
1615,1
1620,1
1625,1
1647,1
1649,1
1657,1
1667,1
1677,1
1681,1
1711,1
1720,1
1742,1
1782,1
1808,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1837,1
1842,1
1848,1
1864,1
1870,1
1873,1
1878,1
1890,1
1892,1
1900,1
1901,1
1902,1
1917,1
1918,1
1931,1
1934,1
1944,1
1945,1
1947,1
1958,1
1970,1
1975,1
1976,1
1987,1
1988,1
1990,1
2003,1
2011,1
2020,1
2021,1
2022,1
2026,1
2032,1
2033,1
2034,1
2038,1
2044,1
2045,1
2054,1
2055,1
2061,1
2067,1
2069,1
2072,1
2080,1
2091,1
2093,1
2094,1
2102,1
2113,1
2114,1
2118,1
2121,1
2122,1
2139,1
2147,1
2149,1
2154,1
2178,1
2179,1
2180,1
2181,1
2190,1
2195,1
2196,1
2197,1
2198,1
2199,1
2201,1
2203,1
2208,1
2220,1
2222,1
2229,1
2232,1
2246,1
2247,1
2253,1
2255,1
2280,1
2282,1
2284,1
2288,1
2289,1
2293,1
2312,1
2318,1
2321,1
2325,1
2326,1
2328,1
2329,1
2330,1
2331,1
2332,1
2333,1
2338,1
2340,1
2345,1
2347,1
2348,1
2357,1
2361,1
2366,1
2367,1
2378,1
2379,1
2391,1
2396,1
2401,1
2403,1
2409,1
2417,1
2420,1
2423,1
2434,1
2435,1
2436,1
2437,1
2443,1
2451,1
2459,1
2460,1
2461,1
2477,1
2492,1
2494,1
2499,1
2507,1
2514,1
2515,1
2525,1
2529,1
2535,1
2539,1
2540,1
2541,1
2546,1
2548,1
2552,1
2555,1
2556,1
2558,1
2563,1
2564,1
2568,1
2571,1
2575,1
2578,1
2583,1
2605,1
2607,1
2610,1
2612,1
2614,1
2629,1
2632,1
2635,1
2637,1
2653,1
2677,1
2684,1
2723,1
2739,1
2754,1
2775,1
2784,1
2792,1
2793,1
2795,1
2809,1
2810,1
2815,1
2829,1
2832,1
2858,1
2870,1
2873,1
2899,1
2912,1
2913,1
2928,1
2932,1
2938,1
2942,1
2952,1
2978,1
3003,1
3007,1
3022,1
3030,1
3039,1
3042,1
3053,1
3087,1
3094,1
3102,1
3108,1
3114,1
3118,1
3126,1
3130,1
3134,1
3143,1
3145,1
3158,1
3159,1
3165,1
3183,1
3188,1
3203,1
3214,1
3232,1
3237,1
3242,1
3272,1
3283,1
3287,1
3291,1
3294,1
3296,1
3304,1
3311,1
3314,1
3320,1
3324,1
3341,1
3342,1
3348,1
3350,1
3357,1
3373,1
3376,1
3379,1
3380,1
3383,1
3384,1
3387,1
3389,1
3392,1
3396,1
3398,1
3407,1
3437,1
3440,1
3447,1
3464,1
3467,1
3473,1
3483,1
3485,1
3492,1
3497,1
3527,1
3537,1
3563,1
3569,1
3570,1
3583,1
3585,1
3611,1
3624,1
3632,1
3635,1
3641,1
3655,1
3661,1
3667,1
3669,1
3676,1
3682,1
3688,1
3690,1
3701,1
3713,1
3717,1
3719,1
3734,1
3748,1
3753,1
3762,1
3763,1
3770,1
3778,1
3806,1
3817,1
3819,1
3827,1
3831,1
3832,1
3836,1
3839,1
3842,1
3852,1
3855,1
3858,1
3870,1
3871,1
3879,1
3886,1
3891,1
3892,1
3893,1
3900,1
3924,1
3928,1
3935,1
3947,1
3974,1
3979,1
3985,1
3999,1
4021,1
4055,1
4057,1
4077,1
4080,1
4081,1
4091,1
4097,1
4127,1
4128,1
4164,1
4166,1
4173,1
4180,1
4183,1
4187,1
4188,1
4189,1
4190,1
4192,1
4194,1
4196,1
4225,1
4227,1
4229,1
4234,1
4243,1
4255,1
4259,1
4266,1
4267,1
4270,1
4293,1
4299,1
4302,1
4315,1
4323,1
4324,1
4327,1
4328,1
4333,1
4340,1
4341,1
4342,1
4347,1
4350,1
4353,1
4358,1
4359,1
4371,1
4389,1
4395,1
4401,1
4402,1
4403,1
4408,1
4413,1
4418,1
4425,1
4431,1
4443,1
4444,1
4458,1
4461,1
4466,1
4469,1
4478,1
4484,1
4502,1
4508,1
4511,1
4518,1
4524,1
4551,1
4554,1
4560,1
4571,1
4575,1
4578,1
4584,1
4589,1
4608,1
4617,1
4619,1
4631,1
4632,1
4637,1
4638,1
4644,1
4650,1
4664,1
4673,1
4676,1
4684,1
4696,1
4698,1
4700,1
4701,1
4706,1
4727,1
4734,1
4739,1
4757,1
4758,1
4759,1
4773,1
4778,1
4787,1
4794,1
4799,1
4803,1
4804,1
4806,1
4852,1
4853,1
4867,1
4882,1
4895,1
4937,1
4948,1
4961,1
4965,1
4973,1
4977,1
4984,1
4985,1
4989,1
5000,1
5021,1
5022,1
5024,1
5025,1
5027,1
5034,1
5049,1
5052,1
5053,1
5054,1
5057,1
5059,1
5072,1
5081,1
5085,1
5094,1
5097,1
5109,1
5124,1
5128,1
5129,1
5132,1
5133,1
5153,1
5157,1
5162,1
5174,1
5176,1
5177,1
5183,1
5187,1
5202,1
5208,1
5210,1
5215,1
5220,1
5221,1
5236,1
5238,1
5241,1
5243,1
5255,1
5256,1
5267,1
5274,1
5275,1
5281,1
5287,1
5289,1
5291,1
5301,1
5309,1
5330,1
5340,1
5345,1
5346,1
5372,1
5383,1
5399,1
5404,1
5408,1
5425,1
5430,1
5487,1
5501,1
5515,1
5517,1
5525,1
5538,1
5539,1
5543,1
5562,1
5565,1
5571,1
5572,1
5576,1
5579,1
5580,1
5581,1
5583,1
5589,1
5602,1
5624,1
5629,1
5630,1
5641,1
5657,1
5661,1
5663,1
5666,1
5671,1
5672,1
5676,1
5677,1
5688,1
5689,1
5692,1
5701,1
5715,1
5726,1
5739,1
5770,1
5792,1
5797,1
5805,1
5827,1
5830,1
5839,1
5840,1
5842,1
5866,1
5873,1
5886,1
5892,1
5897,1
5933,1
5944,1
5945,1
5952,1
5957,1
5966,1
5975,1
5980,1
5981,1
5990,1
5997,1
6000,1
6007,1
6014,1
6018,1
6019,1
6020,1
6023,1
6024,1
6026,1
6043,1
6051,1
6058,1
6072,1
6078,1
6080,1
6090,1
6107,1
6110,1
6127,1
6133,1
6138,1
6143,1
6144,1
6159,1
6161,1
6167,1
6175,1
6185,1
6191,1
6193,1
6197,1
6208,1
6219,1
6240,1
6243,1
6253,1
6266,1
6268,1
6276,1
6283,1
6304,1
6313,1
6329,1
6337,1
6340,1
6341,1
6349,1
6350,1
6351,1
6361,1
6364,1
6369,1
6375,1
6377,1
6378,1
6385,1
6386,1
6392,1
6394,1
6408,1
6427,1
6431,1
6441,1
6443,1
6447,1
6477,1
6485,1
6488,1
6493,1
6497,1
6502,1
6503,1
6530,1
6534,1
6535,1
6554,1
6561,1
6567,1
6576,1
6588,1
6606,1
6607,1
6623,1
6633,1
6636,1
6640,1
6652,1
6665,1
6690,1
6704,1
6710,1
6716,1
6717,1
6722,1
6728,1
6730,1
6733,1
6735,1
6737,1
6741,1
6745,1
6752,1
6764,1
6778,1
6780,1
6785,1
6791,1
6794,1
6801,1
6804,1
6811,1
6818,1
6823,1
6831,1
6841,1
6848,1
6857,1
6876,1
6884,1
6886,1
6889,1
6901,1
6903,1
6904,1
6911,1
6914,1
6917,1
6919,1
6935,1
6945,1
6952,1
6958,1
6969,1
6977,1
6983,1
7013,1
7017,1
7021,1
7025,1
7035,1
7036,1
7037,1
7042,1
7043,1
7045,1
7047,1
7048,1
7050,1
7060,1
7092,1
7108,1
7109,1
7116,1
7119,1
7125,1
7130,1
7132,1
7137,1
7150,1
7161,1
7165,1
7166,1
7174,1
7203,1
7205,1
7210,1
7218,1
7222,1
7229,1
7231,1
7244,1
7254,1
7255,1
7259,1
7267,1
7273,1
7278,1
7279,1
7282,1
7296,1
7297,1
7301,1
7316,1
7318,1
7331,1
7333,1
7335,1
7337,1
7348,1
7349,1
7362,1
7381,1
7389,1
7403,1
7409,1
7412,1
7414,1
7418,1
7423,1
7427,1
7429,1
7434,1
7435,1
7439,1
7448,1
7452,1
7464,1
7477,1
7485,1
7489,1
7507,1
7513,1
7518,1
7521,1
7522,1
7523,1
7524,1
7527,1
7531,1
7536,1
7537,1
7541,1
7567,1
7569,1
7573,1
7579,1
7583,1
7584,1
7589,1
7590,1
7592,1
7593,1
7595,1
7599,1
7613,1
7616,1
7622,1
7625,1
7626,1
7627,1
7631,1
7632,1
7637,1
7640,1
7641,1
7645,1
7649,1
7653,1
7655,1
7657,1
7660,1
7665,1
7666,1
7672,1
7673,1
7674,1
7681,1
7684,1
7685,1
7687,1
7689,1
7691,1
7694,1
7695,1
7703,1
7710,1
7718,1
7719,1
7727,1
7734,1
7736,1
7739,1
7743,1
7744,1
7746,1
7749,1
7751,1
7755,1
7762,1
7764,1
7765,1
7771,1
7793,1
7795,1
7803,1
7820,1
7841,1
7843,1
7847,1
7849,1
7852,1
7863,1
7868,1
7869,1
7880,1
7882,1
7885,1
7895,1
7896,1
7898,1
7903,1
7904,1
7908,1
7911,1
7932,1
7933,1
7937,1
7948,1
7949,1
7951,1
7953,1
7957,1
7961,1
7966,1
7976,1
7982,1
7992,1
8004,1
8009,1
8015,1
8043,1
8044,1
8057,1
8060,1
8062,1
8093,1
8100,1
8104,1
8110,1
8111,1
8121,1
8142,1
8145,1
8147,1
8156,1
8160,1
8165,1
8174,1
8177,1
8194,1
8206,1
8217,1
8220,1
8227,1
8230,1
8277,1
8287,1
8293,1
8300,1
8301,1
8302,1
8312,1
8317,1
8320,1
8327,1
8356,1
8362,1
8365,1
8368,1
8375,1
8380,1
8391,1
8414,1
8420,1
8427,1
8430,1
8450,1
8451,1
8458,1
8465,1
8466,1
8473,1
8479,1
8487,1
8495,1
8500,1
8511,1
8519,1
8524,1
8526,1
8527,1
8528,1
8537,1
8540,1
8551,1
8558,1
8562,1
8563,1
8565,1
8573,1
8576,1
8580,1
8582,1
8583,1
8601,1
8609,1
8624,1
8635,1
8643,1
8648,1
8667,1
8679,1
8680,1
8684,1
8689,1
8701,1
8704,1
8707,1
8728,1
8738,1
8767,1
8776,1
8777,1
8792,1
8807,1
8830,1
8834,1
8839,1
8847,1
8854,1
8857,1
8872,1
8888,1
8900,1
8908,1
8914,1
8915,1
8922,1
8923,1
8925,1
8933,1
8965,1
8988,1
8989,1
9005,1
9007,1
9008,1
9013,1
9017,1
9040,1
9052,1
9068,1
9078,1
9081,1
9083,1
9094,1
9106,1
9121,1
9126,1
9144,1
9150,1
9153,1
9160,1
9164,1
9170,1
9171,1
9172,1
9178,1
9193,1
9204,1
9205,1
9208,1
9219,1
9236,1
9243,1
9245,1
9248,1
9255,1
9257,1
9261,1
9267,1
9276,1
9283,1
9296,1
9300,1
9307,1
9316,1
9337,1
9341,1
9342,1
9345,1
9349,1
9363,1
9381,1
9388,1
9393,1
9398,1
9406,1
9422,1
9446,1
9447,1
9450,1
9453,1
9456,1
9459,1
9464,1
9471,1
9477,1
9495,1
9504,1
9508,1
9510,1
9514,1
9516,1
9517,1
9533,1
9539,1
9543,1
9544,1
9549,1
9570,1
9576,1
9584,1
9589,1
9599,1
9605,1
9606,1
9613,1
9616,1
9638,1
9646,1
9651,1
9652,1
9654,1
9656,1
9659,1
9661,1
9675,1
9681,1
9687,1
9702,1
9704,1
9712,1
9718,1
9719,1
9724,1
9743,1
9752,1
9756,1
9764,1
9765,1
9766,1
9767,1
9769,1
9781,1
9785,1
9792,1
9796,1
9799,1
9803,1
9806,1
9809,1
9812,1
9816,1
9818,1
9826,1
9829,1
9831,1
9832,1
9836,1
9839,1
9843,1
9845,1
9861,1
9862,1
9865,1
9866,1
9871,1
9875,1
9876,1
9877,1
9893,1
9895,1
9904,1
9920,1
9936,1
9940,1
9945,1
9953,1
9957,1
9963,1
9971,1
9990,1
9994,1
9995,1
9998,1
10032,1
10044,1
10048,1
10054,1
10066,1
10069,1
10079,1
10087,1
10090,1
10091,1
10095,1
10100,1
10104,1
10108,1
10117,1
10124,1
10152,1
10158,1
10159,1
10170,1
10172,1
10174,1
10183,1
10199,1
10207,1
10226,1
10227,1
10229,1
10238,1
10241,1
10263,1
10270,1
10275,1
10277,1
10281,1
10290,1
10297,1
10300,1
10311,1
10314,1
10320,1
10331,1
10333,1
10334,1
10344,1
10351,1
10352,1
10362,1
10370,1
10371,1
10382,1
10383,1
10386,1
10390,1
10395,1
10398,1
10401,1
10402,1
10409,1
10418,1
10421,1
10428,1
10431,1
10450,1
10468,1
10490,1
10491,1
10495,1
10516,1
10517,1
10529,1
10537,1
10538,1
10565,1
10573,1
10574,1
10575,1
10577,1
10585,1
10588,1
10594,1
10606,1
10609,1
10614,1
10619,1
10624,1
10630,1
10631,1
10642,1
10647,1
10652,1
10659,1
10661,1
10663,1
10664,1
10675,1
10677,1
10685,1
10687,1
10693,1
10696,1
10700,1
10709,1
10719,1
10724,1
10732,1
10741,1
10748,1
10753,1
10754,1
10757,1
10772,1
10783,1
10791,1
10793,1
10799,1
10824,1
10825,1
10829,1
10830,1
10841,1
10848,1
10850,1
10868,1
10894,1
10901,1
10912,1
10914,1
10925,1
10930,1
10936,1
10939,1
10954,1
10956,1
10958,1
10975,1
10988,1
11005,1
11012,1
11016,1
11030,1
11037,1
11042,1
11052,1
11056,1
11070,1
11118,1
11119,1
11130,1
11145,1
11147,1
11151,1
11157,1
11165,1
11183,1
11188,1
11192,1
11200,1
11208,1
11214,1
11216,1
11217,1
11218,1
11219,1
11222,1
11230,1
11240,1
11245,1
11248,1
11249,1
11264,1
11266,1
11273,1
11287,1
11305,1
11306,1
11313,1
11344,1
11354,1
11355,1
11367,1
11371,1
11378,1
11381,1
11389,1
11391,1
11392,1
11394,1
11403,1
11407,1
11410,1
11424,1
11439,1
11442,1
11451,1
11477,1
11483,1
11491,1
11495,1
11497,1
11509,1
11520,1
11541,1
11564,1
11571,1
11576,1
11591,1
11593,1
11597,1
11599,1
11614,1
11621,1
11636,1
11646,1
11651,1
11661,1
11663,1
11666,1
11716,1
11719,1
11724,1
11725,1
11728,1
11734,1
11739,1
11742,1
11743,1
11748,1
11750,1
11754,1
11755,1
11758,1
11759,1
11764,1
11765,1
11771,1
11772,1
11775,1
11785,1
11789,1
11792,1
11793,1
11801,1
11802,1
11812,1
11813,1
11822,1
11824,1
11831,1
11835,1
11838,1
11842,1
11845,1
11850,1
11853,1
11860,1
11864,1
11876,1
11877,1
11878,1
11890,1
11899,1
11906,1
11911,1
11912,1
11928,1
11933,1
11936,1
11940,1
11953,1
11955,1
11956,1
11959,1
11960,1
11966,1
11975,1
11983,1
11991,1
11994,1
11995,1
12022,1
12031,1
12035,1
12037,1
12050,1
12067,1
12092,1
12094,1
12098,1
12108,1
12127,1
12132,1
12134,1
12140,1
12153,1
12166,1
12173,1
12179,1
12183,1
12187,1
12213,1
12217,1
12223,1
12224,1
12227,1
12228,1
12231,1
