,group
0,1
2,1
4,1
5,1
7,1
8,1
11,1
14,1
15,1
18,1
20,1
21,1
22,1
23,1
26,1
28,1
29,1
33,1
35,1
37,1
38,1
40,1
41,1
42,1
45,1
46,1
49,1
51,1
57,1
58,1
61,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
74,1
76,1
77,1
78,1
81,1
82,1
83,1
85,1
87,1
90,1
91,1
92,1
95,1
96,1
100,1
102,1
103,1
107,1
108,1
110,1
113,1
116,1
117,1
120,1
125,1
127,1
130,1
131,1
133,1
136,1
137,1
138,1
144,1
145,1
151,1
152,1
153,1
154,1
155,1
158,1
160,1
163,1
164,1
166,1
171,1
178,1
184,1
191,1
193,1
198,1
200,1
202,1
203,1
204,1
209,1
214,1
216,1
219,1
220,1
221,1
228,1
232,1
237,1
239,1
240,1
242,1
244,1
246,1
251,1
255,1
259,1
264,1
274,1
275,1
276,1
277,1
278,1
283,1
286,1
290,1
291,1
293,1
296,1
299,1
301,1
302,1
303,1
305,1
308,1
310,1
311,1
314,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
329,1
340,1
343,1
344,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,1
366,1
368,1
372,1
375,1
379,1
380,1
383,1
384,1
387,1
391,1
392,1
394,1
402,1
405,1
409,1
412,1
416,1
420,1
422,1
423,1
428,1
429,1
438,1
440,1
443,1
447,1
448,1
450,1
454,1
456,1
457,1
461,1
463,1
467,1
469,1
475,1
477,1
484,1
489,1
491,1
493,1
496,1
504,1
505,1
506,1
507,1
508,1
509,1
511,1
512,1
513,1
514,1
516,1
517,1
518,1
519,1
520,1
522,1
524,1
525,1
527,1
528,1
529,1
531,1
533,1
536,1
538,1
539,1
540,1
541,1
543,1
553,1
554,1
560,1
561,1
562,1
563,1
566,1
567,1
568,1
569,1
583,1
586,1
591,1
599,1
601,1
605,1
608,1
614,1
616,1
617,1
619,1
620,1
622,1
627,1
628,1
629,1
630,1
637,1
639,1
642,1
643,1
644,1
649,1
652,1
653,1
654,1
659,1
661,1
663,1
667,1
671,1
675,1
678,1
681,1
694,1
720,1
723,1
724,1
725,1
729,1
730,1
734,1
737,1
742,1
743,1
744,1
748,1
752,1
753,1
754,1
756,1
760,1
770,1
775,1
776,1
777,1
778,1
781,1
782,1
786,1
800,1
807,1
811,1
819,1
820,1
823,1
824,1
828,1
830,1
831,1
834,1
836,1
843,1
846,1
849,1
850,1
851,1
855,1
857,1
860,1
861,1
865,1
876,1
887,1
889,1
891,1
892,1
894,1
896,1
898,1
900,1
904,1
905,1
910,1
911,1
913,1
916,1
922,1
937,1
941,1
942,1
944,1
945,1
946,1
950,1
959,1
960,1
964,1
965,1
968,1
969,1
972,1
973,1
974,1
976,1
977,1
979,1
983,1
984,1
985,1
987,1
988,1
999,1
1002,1
1003,1
1004,1
1007,1
1009,1
1012,1
1015,1
1020,1
1022,1
1028,1
1029,1
1030,1
1031,1
1033,1
1035,1
1038,1
1039,1
1040,1
1042,1
1044,1
1046,1
1048,1
1049,1
1050,1
1054,1
1061,1
1063,1
1064,1
1067,1
1070,1
1071,1
1073,1
1077,1
1083,1
1085,1
1086,1
1087,1
1088,1
1092,1
1093,1
1096,1
1099,1
1105,1
1111,1
1122,1
1123,1
1131,1
1135,1
1140,1
1141,1
1142,1
1145,1
1151,1
1154,1
1156,1
1158,1
1166,1
1168,1
1175,1
1181,1
1183,1
1186,1
1187,1
1188,1
1189,1
1190,1
1192,1
1193,1
1195,1
1196,1
1197,1
1200,1
1204,1
1205,1
1207,1
1209,1
1211,1
1216,1
1217,1
1220,1
1221,1
1227,1
1238,1
1243,1
1246,1
1252,1
1254,1
1256,1
1257,1
1260,1
1261,1
1262,1
1264,1
1269,1
1275,1
1276,1
1277,1
1279,1
1282,1
1289,1
1297,1
1298,1
1307,1
1310,1
1313,1
1317,1
1322,1
1325,1
1326,1
1328,1
1329,1
1330,1
1331,1
1335,1
1337,1
1338,1
1339,1
1341,1
1343,1
1351,1
1353,1
1354,1
1355,1
1357,1
1358,1
1360,1
1361,1
1363,1
1365,1
1367,1
1370,1
1372,1
1374,1
1375,1
1379,1
1380,1
1383,1
1385,1
1387,1
1390,1
1394,1
1395,1
1397,1
1398,1
1399,1
1400,1
1404,1
1406,1
1408,1
1409,1
1410,1
1413,1
1419,1
1420,1
1422,1
1423,1
1424,1
1425,1
1428,1
1429,1
1432,1
1433,1
1436,1
1438,1
1440,1
1442,1
1443,1
1446,1
1458,1
1461,1
1464,1
1465,1
1466,1
1467,1
1471,1
1472,1
1473,1
1476,1
1477,1
1478,1
1480,1
1481,1
1482,1
1485,1
1488,1
1489,1
1490,1
1492,1
1496,1
1498,1
1500,1
1504,1
1506,1
1507,1
1509,1
1511,1
1516,1
1517,1
1520,1
1521,1
1527,1
1530,1
1531,1
1532,1
1534,1
1537,1
1538,1
1544,1
1547,1
1550,1
1553,1
1555,1
1556,1
1557,1
1560,1
1562,1
1566,1
1568,1
1569,1
1570,1
1572,1
1575,1
1583,1
1584,1
1585,1
1595,1
1598,1
1599,1
1600,1
1601,1
1607,1
1616,1
1618,1
1620,1
1621,1
1624,1
1631,1
1634,1
1637,1
1638,1
1644,1
1646,1
1652,1
1653,1
1659,1
1661,1
1664,1
1669,1
1670,1
1673,1
1674,1
1679,1
1683,1
1691,1
1694,1
1701,1
1704,1
1705,1
1708,1
1716,1
1717,1
1719,1
1721,1
1722,1
1727,1
1728,1
1729,1
1730,1
1732,1
1733,1
1735,1
1741,1
1743,1
1744,1
1745,1
1751,1
1752,1
1754,1
1756,1
1757,1
1759,1
1763,1
1764,1
1765,1
1770,1
1771,1
1772,1
1776,1
1777,1
1780,1
1782,1
1783,1
1784,1
1785,1
1791,1
1792,1
1793,1
1794,1
1798,1
1802,1
1803,1
1804,1
1805,1
1806,1
1811,1
1812,1
1814,1
1816,1
1819,1
1822,1
1823,1
1825,1
1826,1
1827,1
1829,1
1830,1
1834,1
1840,1
1841,1
1842,1
1844,1
1847,1
1849,1
1851,1
1852,1
1853,1
1854,1
1860,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1874,1
1879,1
1881,1
1886,1
1887,1
1888,1
1889,1
1894,1
1896,1
1898,1
1900,1
1903,1
1904,1
1907,1
1910,1
1914,1
1917,1
1920,1
1921,1
1922,1
1929,1
1931,1
1933,1
1934,1
1936,1
1941,1
