,group
17,6
73,6
163,6
176,6
236,6
277,6
288,6
291,6
307,6
329,6
346,6
347,6
382,6
392,6
419,6
433,6
500,6
517,6
678,6
694,6
786,6
794,6
819,6
852,6
955,6
956,6
965,6
970,6
990,6
998,6
1091,6
1092,6
1098,6
1146,6
1167,6
1179,6
1189,6
1195,6
1290,6
1301,6
1334,6
1434,6
1444,6
1480,6
1506,6
1510,6
1518,6
1531,6
1558,6
1655,6
1703,6
1751,6
1756,6
1757,6
1759,6
1761,6
1762,6
1777,6
1798,6
1824,6
1838,6
1844,6
1846,6
1905,6
1925,6
1935,6
1940,6
2079,6
2234,6
2244,6
2261,6
2272,6
2304,6
2313,6
2319,6
2372,6
2373,6
2394,6
2465,6
2473,6
2532,6
2601,6
2643,6
2682,6
2720,6
2721,6
2731,6
2738,6
2763,6
2764,6
2790,6
2804,6
2843,6
2856,6
2890,6
2894,6
2927,6
2931,6
3024,6
3029,6
3089,6
3125,6
3148,6
3149,6
3176,6
3181,6
3258,6
3275,6
3290,6
3292,6
3335,6
3349,6
3354,6
3363,6
3365,6
3369,6
3381,6
3397,6
3409,6
3456,6
3471,6
3487,6
3538,6
3541,6
3550,6
3556,6
3561,6
3571,6
3577,6
3597,6
3610,6
3623,6
3629,6
3656,6
3660,6
3674,6
3678,6
3694,6
3705,6
3710,6
3721,6
3728,6
3790,6
3803,6
3830,6
3833,6
3834,6
3845,6
3854,6
3873,6
3882,6
3890,6
3905,6
3951,6
3982,6
3994,6
4002,6
4011,6
4025,6
4026,6
4099,6
4117,6
4181,6
4219,6
4220,6
4223,6
4237,6
4247,6
4252,6
4253,6
4277,6
4376,6
4391,6
4411,6
4434,6
4454,6
4462,6
4496,6
4513,6
4516,6
4527,6
4537,6
4613,6
4615,6
4618,6
4626,6
4642,6
4646,6
4649,6
4671,6
4810,6
4825,6
4829,6
4838,6
4841,6
4857,6
4877,6
4899,6
4912,6
4959,6
5035,6
5158,6
5188,6
5198,6
5214,6
5216,6
5223,6
5229,6
5259,6
5277,6
5284,6
5288,6
5319,6
5327,6
5333,6
5336,6
5343,6
5402,6
5451,6
5473,6
5484,6
5522,6
5532,6
5651,6
5660,6
5704,6
5788,6
5816,6
5831,6
5845,6
5851,6
5852,6
5896,6
5898,6
5924,6
5928,6
5929,6
5934,6
5938,6
5947,6
5955,6
5956,6
5969,6
5984,6
6028,6
6097,6
6156,6
6181,6
6204,6
6217,6
6233,6
6237,6
6238,6
6246,6
6258,6
6260,6
6308,6
6343,6
6368,6
6370,6
6419,6
6446,6
6450,6
6459,6
6483,6
6501,6
6510,6
6528,6
6538,6
6546,6
6550,6
6599,6
6603,6
6612,6
6637,6
6643,6
6653,6
6669,6
6686,6
6731,6
6743,6
6760,6
6806,6
6815,6
6879,6
6894,6
7056,6
7088,6
7089,6
7097,6
7126,6
7133,6
7167,6
7175,6
7202,6
7207,6
7217,6
7219,6
7223,6
7233,6
7256,6
7262,6
7317,6
7341,6
7380,6
7438,6
7441,6
7468,6
7479,6
7481,6
7500,6
7533,6
7544,6
7546,6
7572,6
7574,6
7582,6
7614,6
7621,6
7633,6
7646,6
7698,6
7720,6
7757,6
7794,6
7806,6
7825,6
7846,6
7879,6
7891,6
7920,6
7995,6
8010,6
8014,6
8017,6
8027,6
8034,6
8041,6
8078,6
8129,6
8144,6
8166,6
8180,6
8183,6
8226,6
8235,6
8238,6
8242,6
8264,6
8266,6
8290,6
8298,6
8306,6
8325,6
8338,6
8341,6
8347,6
8363,6
8370,6
8386,6
8399,6
8417,6
8443,6
8461,6
8464,6
8483,6
8492,6
8532,6
8535,6
8546,6
8556,6
8557,6
8587,6
8600,6
8623,6
8669,6
8671,6
8706,6
8708,6
8719,6
8731,6
8733,6
8744,6
8759,6
8865,6
8876,6
8878,6
8893,6
8929,6
8942,6
8950,6
8963,6
8967,6
8975,6
8990,6
8995,6
9000,6
9022,6
9023,6
9041,6
9057,6
9065,6
9084,6
9142,6
9181,6
9212,6
9216,6
9270,6
9273,6
9285,6
9312,6
9324,6
9334,6
9338,6
9343,6
9350,6
9376,6
9386,6
9407,6
9439,6
9440,6
9501,6
9507,6
9526,6
9537,6
9561,6
9575,6
9578,6
9579,6
9596,6
9614,6
9686,6
9784,6
9793,6
9797,6
9805,6
9811,6
9825,6
9833,6
9869,6
9888,6
9894,6
9896,6
9911,6
9915,6
9926,6
10073,6
10081,6
10085,6
10096,6
10145,6
10175,6
10176,6
10187,6
10209,6
10260,6
10262,6
10264,6
10272,6
10273,6
10321,6
10332,6
10405,6
10413,6
10424,6
10427,6
10434,6
10471,6
10519,6
10620,6
10629,6
10662,6
10670,6
10679,6
10697,6
10750,6
10833,6
10834,6
10837,6
10842,6
10847,6
10926,6
10935,6
10962,6
11051,6
11080,6
11114,6
11138,6
11162,6
11285,6
11296,6
11382,6
11512,6
11515,6
11538,6
11544,6
11587,6
11601,6
11632,6
11637,6
11657,6
11686,6
11692,6
11704,6
11707,6
11720,6
11744,6
11756,6
11769,6
11796,6
11846,6
11857,6
11868,6
11869,6
11882,6
11901,6
11910,6
11929,6
11935,6
11978,6
11982,6
12063,6
12066,6
12099,6
12142,6
12262,6
12276,6
12319,6
12352,6
12361,6
12365,6
12417,6
12466,6
12525,6
12553,6
12559,6
12563,6
12564,6
12570,6
12616,6
12696,6
12733,6
12752,6
12759,6
12761,6
12766,6
12845,6
12910,6
12956,6
12999,6
13123,6
13128,6
13142,6
13143,6
13176,6
13216,6
13242,6
13343,6
13537,6
13540,6
13557,6
13618,6
13626,6
13648,6
13651,6
13710,6
13783,6
13799,6
13825,6
13829,6
13833,6
13845,6
13850,6
13852,6
13859,6
13860,6
13875,6
13877,6
13962,6
14011,6
14039,6
14083,6
14092,6
14099,6
14122,6
14161,6
14185,6
14188,6
14227,6
14345,6
14365,6
14371,6
14402,6
14428,6
14437,6
14463,6
14548,6
14559,6
14584,6
14623,6
14642,6
14663,6
14671,6
14687,6
14691,6
14705,6
14723,6
14778,6
14831,6
14841,6
14890,6
14905,6
14915,6
14916,6
14927,6
14939,6
15000,6
15040,6
15049,6
15109,6
15129,6
15157,6
15173,6
15202,6
15203,6
15210,6
15225,6
15228,6
15231,6
15238,6
15239,6
15294,6
15343,6
15374,6
15382,6
15411,6
15472,6
15485,6
15512,6
15522,6
15525,6
15545,6
15592,6
15613,6
15616,6
15642,6
15646,6
15678,6
15693,6
15756,6
15812,6
15859,6
15866,6
15925,6
16004,6
16018,6
16063,6
16147,6
16160,6
16180,6
16190,6
16245,6
16344,6
16394,6
16486,6
16511,6
16554,6
16560,6
16648,6
16726,6
16743,6
16785,6
16818,6
16886,6
16910,6
16923,6
16926,6
16990,6
17110,6
17239,6
17247,6
17295,6
17360,6
17382,6
17400,6
17440,6
17451,6
17469,6
17485,6
17493,6
17514,6
17579,6
17617,6
17661,6
17700,6
17752,6
17801,6
17830,6
17857,6
17896,6
17930,6
17954,6
18040,6
18046,6
18051,6
18055,6
18082,6
18088,6
18122,6
18135,6
18136,6
18147,6
18179,6
18204,6
18316,6
18330,6
18333,6
18367,6
18427,6
18479,6
18505,6
18553,6
18610,6
18637,6
18686,6
18818,6
18828,6
18833,6
18836,6
18860,6
18905,6
18907,6
18939,6
18948,6
18964,6
19082,6
19110,6
19168,6
19170,6
19180,6
19187,6
19258,6
19263,6
19297,6
19301,6
19303,6
19322,6
19361,6
19383,6
19384,6
