,group
100,2
107,2
116,2
150,2
155,2
179,2
272,2
281,2
284,2
305,2
308,2
314,2
315,2
325,2
342,2
401,2
405,2
415,2
418,2
420,2
427,2
440,2
442,2
444,2
446,2
449,2
450,2
456,2
462,2
463,2
467,2
468,2
469,2
473,2
498,2
522,2
552,2
555,2
558,2
577,2
578,2
581,2
582,2
584,2
592,2
605,2
610,2
638,2
639,2
668,2
716,2
722,2
740,2
764,2
776,2
778,2
782,2
783,2
806,2
826,2
855,2
867,2
883,2
890,2
898,2
901,2
907,2
909,2
911,2
920,2
937,2
941,2
943,2
949,2
952,2
960,2
971,2
978,2
980,2
996,2
1005,2
1009,2
1011,2
1016,2
1028,2
1030,2
1031,2
1032,2
1034,2
1039,2
1050,2
1052,2
1054,2
1055,2
1059,2
1068,2
1070,2
1074,2
1080,2
1081,2
1089,2
1093,2
1096,2
1101,2
1128,2
1132,2
1140,2
1141,2
1163,2
1186,2
1190,2
1208,2
1209,2
1215,2
1222,2
1244,2
1255,2
1264,2
1267,2
1278,2
1298,2
1300,2
1302,2
1306,2
1324,2
1326,2
1363,2
1373,2
1385,2
1390,2
1397,2
1400,2
1407,2
1412,2
1441,2
1461,2
1470,2
1477,2
1486,2
1492,2
1500,2
1501,2
1505,2
1517,2
1521,2
1525,2
1539,2
1547,2
1548,2
1552,2
1554,2
1582,2
1592,2
1597,2
1615,2
1620,2
1625,2
1647,2
1649,2
1657,2
1667,2
1677,2
1681,2
1711,2
1720,2
1742,2
1782,2
1808,2
1813,2
1814,2
1815,2
1816,2
1817,2
1818,2
1819,2
1837,2
1842,2
1848,2
1864,2
1870,2
1873,2
1878,2
1890,2
1892,2
1900,2
1901,2
1902,2
1917,2
1918,2
1931,2
1934,2
1944,2
1945,2
1947,2
1958,2
1970,2
1975,2
1976,2
1987,2
1988,2
1990,2
2003,2
2011,2
2020,2
2021,2
2022,2
2026,2
2032,2
2033,2
2034,2
2038,2
2044,2
2045,2
2054,2
2055,2
2061,2
2067,2
2069,2
2072,2
2080,2
2091,2
2093,2
2094,2
2102,2
2113,2
2114,2
2118,2
2121,2
2122,2
2139,2
2147,2
2149,2
2154,2
2178,2
2179,2
2180,2
2181,2
2190,2
2195,2
2196,2
2197,2
2198,2
2199,2
2201,2
2203,2
2208,2
2220,2
2222,2
2229,2
2232,2
2246,2
2247,2
2253,2
2255,2
2280,2
2282,2
2284,2
2288,2
2289,2
2293,2
2312,2
2318,2
2321,2
2325,2
2326,2
2328,2
2329,2
2330,2
2331,2
2332,2
2333,2
2338,2
2340,2
2345,2
2347,2
2348,2
2357,2
2361,2
2366,2
2367,2
2378,2
2379,2
2391,2
2396,2
2401,2
2403,2
2409,2
2417,2
2420,2
2423,2
2434,2
2435,2
2436,2
2437,2
2443,2
2451,2
2459,2
2460,2
2461,2
2477,2
2492,2
2494,2
2499,2
2507,2
2514,2
2515,2
2525,2
2529,2
2535,2
2539,2
2540,2
2541,2
2546,2
2548,2
2552,2
2555,2
2556,2
2558,2
2563,2
2564,2
2568,2
2571,2
2575,2
2578,2
2583,2
2605,2
2607,2
2612,2
2614,2
2629,2
2632,2
2635,2
2637,2
2653,2
2677,2
2684,2
2723,2
2739,2
2754,2
2775,2
2784,2
2792,2
2793,2
2795,2
2809,2
2810,2
2815,2
2829,2
2832,2
2858,2
2870,2
2873,2
2899,2
2912,2
2913,2
2928,2
2932,2
2938,2
2942,2
2952,2
2978,2
3003,2
3007,2
3022,2
3030,2
3039,2
3042,2
3053,2
3087,2
3094,2
3102,2
3108,2
3114,2
3118,2
3126,2
3130,2
3134,2
3143,2
3145,2
3158,2
3159,2
3165,2
3183,2
3188,2
3203,2
3214,2
3232,2
3237,2
3242,2
3272,2
3283,2
3287,2
3291,2
3294,2
3296,2
3304,2
3311,2
3314,2
3320,2
3324,2
3341,2
3342,2
3348,2
3350,2
3357,2
3373,2
3376,2
3379,2
3380,2
3383,2
3384,2
3387,2
3389,2
3392,2
3396,2
3398,2
3407,2
3437,2
3440,2
3447,2
3464,2
3467,2
3473,2
3483,2
3485,2
3492,2
3497,2
3527,2
3537,2
3563,2
3569,2
3570,2
3583,2
3585,2
3611,2
3624,2
3632,2
3635,2
3641,2
3655,2
3661,2
3667,2
3669,2
3676,2
3682,2
3688,2
3690,2
3701,2
3713,2
3717,2
3719,2
3734,2
3748,2
3753,2
3762,2
3763,2
3770,2
3778,2
3806,2
3817,2
3819,2
3827,2
3831,2
3832,2
3836,2
3839,2
3842,2
3852,2
3855,2
3858,2
3870,2
3871,2
3879,2
3886,2
3891,2
3892,2
3893,2
3900,2
3924,2
3928,2
3935,2
3947,2
3974,2
3979,2
3985,2
3999,2
4021,2
4055,2
4057,2
4077,2
4080,2
4081,2
4091,2
4097,2
4127,2
4128,2
4164,2
4166,2
4173,2
4180,2
4183,2
4187,2
4188,2
4189,2
4190,2
4192,2
4194,2
4196,2
4225,2
4227,2
4229,2
4234,2
4243,2
4255,2
4259,2
4266,2
4267,2
4270,2
4293,2
4299,2
4302,2
4315,2
4323,2
4324,2
4327,2
4328,2
4333,2
4340,2
4341,2
4342,2
4347,2
4350,2
4353,2
4358,2
4359,2
4371,2
4389,2
4395,2
4401,2
4402,2
4403,2
4408,2
4413,2
4418,2
4425,2
4431,2
4443,2
4444,2
4458,2
4461,2
4466,2
4469,2
4478,2
4484,2
4502,2
4508,2
4511,2
4518,2
4524,2
4551,2
4554,2
4560,2
4571,2
4575,2
4578,2
4584,2
4589,2
4608,2
4617,2
4619,2
4631,2
4632,2
4637,2
4638,2
4644,2
4650,2
4664,2
4673,2
4676,2
4684,2
4696,2
4698,2
4700,2
4701,2
4706,2
4727,2
4734,2
4739,2
4757,2
4758,2
4759,2
4773,2
4778,2
4787,2
4794,2
4799,2
4803,2
4804,2
4806,2
4852,2
4853,2
4867,2
4882,2
4895,2
4937,2
4948,2
4961,2
4965,2
4973,2
4977,2
4984,2
4985,2
4989,2
