,group
1,0
3,0
6,0
9,0
10,0
12,0
13,0
16,0
17,0
19,0
24,0
25,0
27,0
30,0
31,0
32,0
34,0
36,0
39,0
43,0
44,0
47,0
48,0
50,0
52,0
53,0
54,0
55,0
56,0
59,0
60,0
62,0
73,0
75,0
79,0
80,0
84,0
86,0
88,0
89,0
93,0
94,0
97,0
98,0
99,0
101,0
104,0
105,0
106,0
109,0
111,0
112,0
114,0
115,0
118,0
119,0
121,0
122,0
123,0
124,0
126,0
128,0
129,0
132,0
134,0
135,0
139,0
140,0
141,0
142,0
143,0
146,0
147,0
148,0
149,0
150,0
156,0
157,0
159,0
161,0
162,0
165,0
167,0
168,0
169,0
170,0
172,0
173,0
174,0
175,0
176,0
177,0
179,0
180,0
181,0
182,0
183,0
185,0
186,0
187,0
188,0
189,0
190,0
192,0
194,0
195,0
196,0
197,0
199,0
201,0
205,0
206,0
207,0
208,0
210,0
211,0
212,0
213,0
215,0
217,0
218,0
222,0
223,0
224,0
225,0
226,0
227,0
229,0
230,0
231,0
233,0
234,0
235,0
236,0
238,0
241,0
243,0
245,0
247,0
248,0
249,0
250,0
252,0
253,0
254,0
256,0
257,0
258,0
260,0
261,0
262,0
263,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
279,0
280,0
281,0
282,0
284,0
285,0
287,0
288,0
289,0
292,0
294,0
295,0
297,0
298,0
300,0
304,0
306,0
307,0
309,0
312,0
313,0
315,0
316,0
328,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
341,0
342,0
345,0
353,0
365,0
367,0
369,0
370,0
371,0
373,0
374,0
376,0
377,0
378,0
381,0
382,0
385,0
386,0
388,0
389,0
390,0
393,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
403,0
404,0
406,0
407,0
408,0
410,0
411,0
413,0
414,0
415,0
417,0
418,0
419,0
421,0
424,0
425,0
426,0
427,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
439,0
441,0
442,0
444,0
445,0
446,0
449,0
451,0
452,0
453,0
455,0
458,0
459,0
460,0
462,0
464,0
465,0
466,0
468,0
470,0
471,0
472,0
473,0
474,0
476,0
478,0
479,0
480,0
481,0
482,0
483,0
485,0
486,0
487,0
488,0
490,0
492,0
494,0
495,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
510,0
515,0
521,0
523,0
526,0
530,0
532,0
534,0
535,0
537,0
542,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
555,0
556,0
557,0
558,0
559,0
564,0
565,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
584,0
585,0
587,0
588,0
589,0
590,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
600,0
602,0
603,0
604,0
606,0
607,0
609,0
610,0
611,0
612,0
613,0
615,0
618,0
621,0
623,0
624,0
625,0
626,0
631,0
632,0
633,0
634,0
635,0
636,0
638,0
640,0
641,0
645,0
646,0
647,0
648,0
650,0
651,0
655,0
656,0
657,0
658,0
660,0
662,0
664,0
665,0
666,0
668,0
669,0
670,0
672,0
673,0
674,0
676,0
677,0
679,0
680,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
721,0
722,0
726,0
727,0
728,0
731,0
732,0
733,0
735,0
736,0
738,0
739,0
740,0
741,0
745,0
746,0
747,0
749,0
750,0
751,0
755,0
757,0
758,0
759,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
771,0
772,0
773,0
774,0
779,0
780,0
783,0
784,0
785,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
801,0
802,0
803,0
804,0
805,0
806,0
808,0
809,0
810,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
821,0
822,0
825,0
826,0
827,0
829,0
832,0
833,0
835,0
837,0
838,0
839,0
840,0
841,0
842,0
844,0
845,0
847,0
848,0
852,0
853,0
854,0
856,0
858,0
859,0
862,0
863,0
864,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
888,0
890,0
893,0
895,0
897,0
899,0
901,0
902,0
903,0
906,0
907,0
908,0
909,0
912,0
914,0
915,0
917,0
918,0
919,0
920,0
921,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
938,0
939,0
940,0
943,0
947,0
948,0
949,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
961,0
962,0
963,0
966,0
967,0
970,0
971,0
975,0
978,0
980,0
981,0
982,0
986,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
1000,0
1001,0
1005,0
1006,0
1008,0
1010,0
1011,0
1013,0
1014,0
1016,0
1017,0
1018,0
1019,0
1021,0
1023,0
1024,0
1025,0
1026,0
1027,0
1032,0
1034,0
1036,0
1037,0
1041,0
1043,0
1045,0
1047,0
1051,0
1052,0
1053,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1062,0
1065,0
1066,0
1068,0
1069,0
1072,0
1074,0
1075,0
1076,0
1078,0
1079,0
1080,0
1081,0
1082,0
1084,0
1089,0
1090,0
1091,0
1094,0
1095,0
1097,0
1098,0
1100,0
1101,0
1102,0
1103,0
1104,0
1106,0
1107,0
1108,0
1109,0
1110,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1132,0
1133,0
1134,0
1136,0
1137,0
1138,0
1139,0
1143,0
1144,0
1146,0
1147,0
1148,0
1149,0
1150,0
1152,0
1153,0
1155,0
1157,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1167,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1176,0
1177,0
1178,0
1179,0
1180,0
1182,0
1184,0
1185,0
1191,0
1194,0
1198,0
1199,0
1201,0
1202,0
1203,0
1206,0
1208,0
1210,0
1212,0
1213,0
1214,0
1215,0
1218,0
1219,0
1222,0
1223,0
1224,0
1225,0
1226,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1239,0
1240,0
1241,0
1242,0
1244,0
1245,0
1247,0
1248,0
1249,0
1250,0
1251,0
1253,0
1255,0
1258,0
1259,0
1263,0
1265,0
1266,0
1267,0
1268,0
1270,0
1271,0
1272,0
1273,0
1274,0
1278,0
1280,0
1281,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1308,0
1309,0
1311,0
1312,0
1314,0
1315,0
1316,0
1318,0
1319,0
1320,0
1321,0
1323,0
1324,0
1327,0
1332,0
1333,0
1334,0
1336,0
1340,0
1342,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1352,0
1356,0
1359,0
1362,0
1364,0
1366,0
1368,0
1369,0
1371,0
1373,0
1376,0
1377,0
1378,0
1381,0
1382,0
1384,0
1386,0
1388,0
1389,0
1391,0
1392,0
1393,0
1396,0
1401,0
1402,0
1403,0
1405,0
1407,0
1411,0
1412,0
1414,0
1415,0
1416,0
1417,0
1418,0
1421,0
1426,0
1427,0
1430,0
1431,0
1434,0
1435,0
1437,0
1439,0
1441,0
1444,0
1445,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1459,0
1460,0
1462,0
1463,0
1468,0
1469,0
1470,0
1474,0
1475,0
1479,0
1483,0
1484,0
1486,0
1487,0
1491,0
1493,0
1494,0
1495,0
1497,0
1499,0
1501,0
1502,0
1503,0
1505,0
1508,0
1510,0
1512,0
1513,0
1514,0
1515,0
1518,0
1519,0
1522,0
1523,0
1524,0
1525,0
1526,0
1528,0
1529,0
1533,0
1535,0
1536,0
1539,0
1540,0
1541,0
1542,0
1543,0
1545,0
1546,0
1548,0
1549,0
1551,0
1552,0
1554,0
1558,0
1559,0
1561,0
1563,0
1564,0
1565,0
1567,0
1571,0
1573,0
1574,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1596,0
1597,0
1602,0
1603,0
1604,0
1605,0
1606,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1617,0
1619,0
1622,0
1623,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1632,0
1633,0
1635,0
1636,0
1639,0
1640,0
1641,0
1642,0
1643,0
1645,0
1647,0
1648,0
1649,0
1650,0
1651,0
1654,0
1655,0
1656,0
1657,0
1658,0
1660,0
1662,0
1663,0
1665,0
1666,0
1667,0
1668,0
1671,0
1672,0
1675,0
1676,0
1677,0
1678,0
1680,0
1681,0
1682,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1692,0
1693,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1702,0
1703,0
1706,0
1707,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1718,0
1720,0
1723,0
1724,0
1725,0
1726,0
1731,0
1734,0
1736,0
1737,0
1738,0
1739,0
1740,0
1742,0
1746,0
1747,0
1748,0
1749,0
1750,0
1753,0
1755,0
1758,0
1760,0
1761,0
1762,0
1766,0
1767,0
1768,0
1769,0
1773,0
1774,0
1775,0
1778,0
1779,0
1781,0
1786,0
1787,0
1788,0
1789,0
1790,0
1795,0
1796,0
1797,0
1799,0
1800,0
1801,0
1807,0
1808,0
1809,0
1810,0
1813,0
1815,0
1817,0
1818,0
1820,0
1821,0
1824,0
1828,0
1831,0
1832,0
1833,0
1835,0
1836,0
1837,0
1838,0
1839,0
1843,0
1845,0
1846,0
1848,0
1850,0
1855,0
1856,0
1857,0
1858,0
1859,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1873,0
1875,0
1876,0
1877,0
1878,0
1880,0
1882,0
1883,0
1884,0
1885,0
1890,0
1891,0
1892,0
1893,0
1895,0
1897,0
1899,0
1901,0
1902,0
1905,0
1906,0
1908,0
1909,0
1911,0
1912,0
1913,0
1915,0
1916,0
1918,0
1919,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1930,0
1932,0
1935,0
1937,0
1938,0
1939,0
1940,0
1944,0
1946,0
1948,0
1949,0
1950,0
1951,0
1953,0
1954,0
1955,0
1956,0
1957,0
1960,0
1961,0
1962,0
1963,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1986,0
1987,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
2001,0
2002,0
2003,0
2004,0
2006,0
2007,0
2008,0
2010,0
2011,0
2012,0
2013,0
2015,0
2016,0
2017,0
2018,0
2020,0
2021,0
2022,0
2024,0
2025,0
2026,0
2027,0
2029,0
2031,0
2034,0
2035,0
2037,0
2039,0
2040,0
2041,0
2043,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2054,0
2055,0
2058,0
2059,0
2060,0
2061,0
2063,0
2064,0
2067,0
2068,0
2069,0
2071,0
2072,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2082,0
2083,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2094,0
2095,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2104,0
2105,0
2106,0
2107,0
2108,0
2110,0
2112,0
2113,0
2114,0
2116,0
2117,0
2118,0
2119,0
2121,0
2123,0
2124,0
2125,0
2126,0
2128,0
2129,0
2130,0
2131,0
2132,0
2134,0
2135,0
2137,0
2138,0
2139,0
2144,0
2147,0
2148,0
2149,0
2151,0
2152,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2162,0
2163,0
2165,0
2166,0
2167,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2181,0
2182,0
2183,0
2184,0
2186,0
2191,0
2192,0
2198,0
2199,0
2200,0
2202,0
2203,0
2207,0
2209,0
2210,0
2212,0
2214,0
2218,0
2219,0
2222,0
2224,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2238,0
2240,0
2241,0
2242,0
2244,0
2246,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2262,0
2264,0
2266,0
2267,0
2268,0
2270,0
2271,0
2274,0
2275,0
2276,0
2277,0
2278,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2289,0
2290,0
2291,0
2293,0
2294,0
2295,0
2297,0
2298,0
2299,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2314,0
2315,0
2316,0
2318,0
2320,0
2321,0
2323,0
2324,0
2325,0
2326,0
2327,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2353,0
2355,0
2356,0
2358,0
2360,0
2361,0
2362,0
2363,0
2365,0
2369,0
2370,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2402,0
2403,0
2404,0
2406,0
2407,0
2408,0
2412,0
2413,0
2415,0
2416,0
2417,0
2421,0
2423,0
2424,0
2426,0
2428,0
2429,0
2431,0
2432,0
2439,0
2442,0
2444,0
2447,0
2450,0
2454,0
2458,0
2459,0
2465,0
2469,0
2470,0
2472,0
2475,0
2483,0
2484,0
2486,0
2488,0
2489,0
2493,0
2499,0
2500,0
2501,0
2502,0
2504,0
2505,0
2506,0
2507,0
2510,0
2513,0
2516,0
2518,0
2519,0
2520,0
2521,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2533,0
2534,0
2535,0
2536,0
2538,0
2539,0
2540,0
2542,0
2543,0
2544,0
2545,0
2547,0
2548,0
2551,0
2553,0
2554,0
2555,0
2556,0
2557,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2574,0
2575,0
2576,0
2578,0
2579,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2598,0
2599,0
2600,0
2601,0
2603,0
2604,0
2605,0
2607,0
2609,0
2610,0
2612,0
2614,0
2615,0
2616,0
2617,0
2619,0
2620,0
2621,0
2623,0
2626,0
2627,0
2628,0
2629,0
2630,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2645,0
2646,0
2648,0
2649,0
2651,0
2652,0
2653,0
2655,0
2657,0
2659,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
